donor,path,sha256,line,language,definition_kind,name,signature,semantic_record_ids
fptnclient_ios,FptnVPN/Services/VPNService.swift,56650bd709dca3abb920f5ae347c0d21c311c292f1d3c037aa7102652aeb65c3,369,Swift,func,startTimer,private func startTimer() {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPN/Services/VPNService.swift,56650bd709dca3abb920f5ae347c0d21c311c292f1d3c037aa7102652aeb65c3,375,Swift,func,stopTimer,private func stopTimer() {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPN/Services/VPNService.swift,56650bd709dca3abb920f5ae347c0d21c311c292f1d3c037aa7102652aeb65c3,381,Swift,func,stopSpeedMonitoring,private func stopSpeedMonitoring() {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPN/Services/VPNService.swift,56650bd709dca3abb920f5ae347c0d21c311c292f1d3c037aa7102652aeb65c3,388,Swift,func,formatConnectionTime,func formatConnectionTime() -> String {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPN/Services/VPNService.swift,56650bd709dca3abb920f5ae347c0d21c311c292f1d3c037aa7102652aeb65c3,395,Swift,func,formatSpeed,func formatSpeed(_ speed: Double) -> String {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPN/Utilities/NetworkUtils.swift,756342503baa0281b7fbf62e297d8743dd10a37bba31a56d757fffe2cc6c0c1e,9,Swift,type,NetworkUtils,class NetworkUtils {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPN/Utilities/NetworkUtils.swift,756342503baa0281b7fbf62e297d8743dd10a37bba31a56d757fffe2cc6c0c1e,10,Swift,func,parseJSONResponse,static func parseJSONResponse(_ response: [String: Any]) -> [String: Any]? {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPN/Utilities/NetworkUtils.swift,756342503baa0281b7fbf62e297d8743dd10a37bba31a56d757fffe2cc6c0c1e,19,Swift,func,extractAccessToken,static func extractAccessToken(from json: [String: Any]) -> String? {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPN/Utilities/NetworkUtils.swift,756342503baa0281b7fbf62e297d8743dd10a37bba31a56d757fffe2cc6c0c1e,23,Swift,func,extractDNSInfo,"static func extractDNSInfo(from json: [String: Any]) -> (ipv4: String, ipv6: String)? {",PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPN/Utilities/NetworkUtils.swift,756342503baa0281b7fbf62e297d8743dd10a37bba31a56d757fffe2cc6c0c1e,31,Swift,func,validateServerResponse,static func validateServerResponse(_ response: [String: Any]) -> Bool {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPN/Views/HomeView.swift,d05d7aac7d3519a533a9911a2d701a8d45694c6715b5ed9f983c581b828c38bc,9,Swift,type,HomeView,struct HomeView: View {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPN/Views/LoginView.swift,08427936c4b4fcfc2a3d79c2363c719b1a4049fb0136f1c4fdd139dbfff36c3e,20,Swift,func,handleLogin,func handleLogin() {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPN/Views/LoginView.swift,08427936c4b4fcfc2a3d79c2363c719b1a4049fb0136f1c4fdd139dbfff36c3e,43,Swift,func,addBase64Padding,private func addBase64Padding(_ base64String: String) -> String {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPN/Views/LoginView.swift,08427936c4b4fcfc2a3d79c2363c719b1a4049fb0136f1c4fdd139dbfff36c3e,55,Swift,type,LoginView,struct LoginView: View {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPN/Views/ServerListView.swift,5a6c9e122cf0703545932de570c3dc885381c65103d756f74627217022999bd4,9,Swift,type,ServerListView,struct ServerListView: View {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPNTests/FptnVPNTests.swift,0e405a93b1e525797e6a54741df5a1a9d1839a1d09e750598ffa148594116eab,10,Swift,type,FptnVPNTests,struct FptnVPNTests {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPNTunnel/AppProxyProvider.swift,6daceab0daacc9b9da292a5a89935397d794cb438d1bddbb7984a2eeaa1d7e18,10,Swift,type,AppProxyProvider,class AppProxyProvider: NEAppProxyProvider {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPNUITests/FptnVPNUITests.swift,625c998b4c05ae8324c9c4ba393e55e84ee67c7cb892dd9a30aff53af99d8fd1,10,Swift,type,FptnVPNUITests,final class FptnVPNUITests: XCTestCase {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPNUITests/FptnVPNUITests.swift,625c998b4c05ae8324c9c4ba393e55e84ee67c7cb892dd9a30aff53af99d8fd1,26,Swift,func,testExample,func testExample() throws {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPNUITests/FptnVPNUITests.swift,625c998b4c05ae8324c9c4ba393e55e84ee67c7cb892dd9a30aff53af99d8fd1,35,Swift,func,testLaunchPerformance,func testLaunchPerformance() throws {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPNUITests/FptnVPNUITestsLaunchTests.swift,c66848da6315ae87a95723e99666070c4cb1c938e7bd6ebdfedfc895754aceac,10,Swift,type,FptnVPNUITestsLaunchTests,final class FptnVPNUITestsLaunchTests: XCTestCase {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
fptnclient_ios,FptnVPNUITests/FptnVPNUITestsLaunchTests.swift,c66848da6315ae87a95723e99666070c4cb1c938e7bd6ebdfedfc895754aceac,21,Swift,func,testLaunch,func testLaunch() throws {,PR236-S008;PR236-S043;PR236-S044;PR236-S045
gojq,_tools/gen_builtin.go,4801259401aaec74d481d2ca1bf5c184918ad4aa4fbe536a0cc12e8714810d90,21,Go,func,init,func init() {%s},PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,_tools/gen_builtin.go,4801259401aaec74d481d2ca1bf5c184918ad4aa4fbe536a0cc12e8714810d90,24,Go,func,main,func main() {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,_tools/gen_builtin.go,4801259401aaec74d481d2ca1bf5c184918ad4aa4fbe536a0cc12e8714810d90,35,Go,func,run,"func run(input, output string) error {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,_tools/gen_builtin.go,4801259401aaec74d481d2ca1bf5c184918ad4aa4fbe536a0cc12e8714810d90,73,Go,func,printCompositeLit,"func printCompositeLit(out *strings.Builder, t *ast.CompositeLit) error {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,_tools/print_builtin.go,c662da2b1dcb6d70cc49613393b801118b3108e3efe2cab63d5a651363c72738,13,Go,func,main,func main() {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,builtin.go,a3fce496dd9920f617f60e67d1478b523cb5c8c6ff329acb23f251893f7e6f7d,5,Go,func,init,func init() {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli.go,506563a6882d37b42f293f7317d86ce56bf18fd997179d52658f7c2c3d1922e0,32,Go,type,cli,type cli struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli.go,506563a6882d37b42f293f7317d86ce56bf18fd997179d52658f7c2c3d1922e0,56,Go,type,flagopts,type flagopts struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli.go,506563a6882d37b42f293f7317d86ce56bf18fd997179d52658f7c2c3d1922e0,86,Go,func,run,func (cli *cli) run(args []string) int {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli.go,506563a6882d37b42f293f7317d86ce56bf18fd997179d52658f7c2c3d1922e0,99,Go,func,runInternal,func (cli *cli) runInternal(args []string) (err error) {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli.go,506563a6882d37b42f293f7317d86ce56bf18fd997179d52658f7c2c3d1922e0,280,Go,func,slurpFile,"func slurpFile(name string) (any, error) {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli.go,506563a6882d37b42f293f7317d86ce56bf18fd997179d52658f7c2c3d1922e0,292,Go,func,createInputIter,func (cli *cli) createInputIter(args []string) (iter inputIter) {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli.go,506563a6882d37b42f293f7317d86ce56bf18fd997179d52658f7c2c3d1922e0,323,Go,func,process,"func (cli *cli) process(iter inputIter, code *gojq.Code) error {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli.go,506563a6882d37b42f293f7317d86ce56bf18fd997179d52658f7c2c3d1922e0,359,Go,func,printValues,func (cli *cli) printValues(iter gojq.Iter) error {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli.go,506563a6882d37b42f293f7317d86ce56bf18fd997179d52658f7c2c3d1922e0,395,Go,func,createMarshaler,func (cli *cli) createMarshaler() marshaler {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli.go,506563a6882d37b42f293f7317d86ce56bf18fd997179d52658f7c2c3d1922e0,414,Go,func,funcDebug,"func (cli *cli) funcDebug(v any, _ []any) any {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli.go,506563a6882d37b42f293f7317d86ce56bf18fd997179d52658f7c2c3d1922e0,425,Go,func,funcStderr,"func (cli *cli) funcStderr(v any, _ []any) any {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli_test.go,f45a785c3d1623f6cdc0ff34f45d6203ed04a818656f93aa2266dfa138d0b5c2,14,Go,func,init,func init() {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli_test.go,f45a785c3d1623f6cdc0ff34f45d6203ed04a818656f93aa2266dfa138d0b5c2,18,Go,func,setLocation,func setLocation(loc *time.Location) func() {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli_test.go,f45a785c3d1623f6cdc0ff34f45d6203ed04a818656f93aa2266dfa138d0b5c2,25,Go,type,stringReader,type stringReader string,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli_test.go,f45a785c3d1623f6cdc0ff34f45d6203ed04a818656f93aa2266dfa138d0b5c2,27,Go,func,newStringReader,func newStringReader(s string) io.Reader {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli_test.go,f45a785c3d1623f6cdc0ff34f45d6203ed04a818656f93aa2266dfa138d0b5c2,32,Go,func,Read,"func (r *stringReader) Read(b []byte) (n int, err error) {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/cli_test.go,f45a785c3d1623f6cdc0ff34f45d6203ed04a818656f93aa2266dfa138d0b5c2,41,Go,func,TestCliRun,func TestCliRun(t *testing.T) {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/color.go,7078581518402a043e2cdbfa95035760e7385caa0ae7bdf6500222f90b43821d,11,Go,func,newColor,func newColor(c string) []byte {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/color.go,7078581518402a043e2cdbfa95035760e7385caa0ae7bdf6500222f90b43821d,15,Go,func,setColor,"func setColor(buf *bytes.Buffer, color []byte) {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/color.go,7078581518402a043e2cdbfa95035760e7385caa0ae7bdf6500222f90b43821d,33,Go,func,validColor,func validColor(x string) bool {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/color.go,7078581518402a043e2cdbfa95035760e7385caa0ae7bdf6500222f90b43821d,47,Go,func,setColors,func setColors(colors string) error {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/encoder.go,be20d9f8e90d51f397c2281429b46c74508412f429864513973b3e3b00359b32,16,Go,type,encoder,type encoder struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/encoder.go,be20d9f8e90d51f397c2281429b46c74508412f429864513973b3e3b00359b32,25,Go,func,newEncoder,"func newEncoder(tab bool, indent int) *encoder {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/encoder.go,be20d9f8e90d51f397c2281429b46c74508412f429864513973b3e3b00359b32,30,Go,func,flush,func (e *encoder) flush() error {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/encoder.go,be20d9f8e90d51f397c2281429b46c74508412f429864513973b3e3b00359b32,36,Go,func,marshal,"func (e *encoder) marshal(v any, w io.Writer) error {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/encoder.go,be20d9f8e90d51f397c2281429b46c74508412f429864513973b3e3b00359b32,41,Go,func,encode,func (e *encoder) encode(v any) error {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/encoder.go,be20d9f8e90d51f397c2281429b46c74508412f429864513973b3e3b00359b32,79,Go,func,encodeFloat64,func (e *encoder) encodeFloat64(f float64) {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/encoder.go,be20d9f8e90d51f397c2281429b46c74508412f429864513973b3e3b00359b32,101,Go,func,encodeString,"func (e *encoder) encodeString(s string, color []byte) {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/encoder.go,be20d9f8e90d51f397c2281429b46c74508412f429864513973b3e3b00359b32,162,Go,func,encodeArray,func (e *encoder) encodeArray(vs []any) error {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/encoder.go,be20d9f8e90d51f397c2281429b46c74508412f429864513973b3e3b00359b32,184,Go,func,encodeObject,func (e *encoder) encodeObject(vs map[string]any) error {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/encoder.go,be20d9f8e90d51f397c2281429b46c74508412f429864513973b3e3b00359b32,187,Go,type,keyVal,type keyVal struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/encoder.go,be20d9f8e90d51f397c2281429b46c74508412f429864513973b3e3b00359b32,224,Go,func,writeIndent,func (e *encoder) writeIndent() {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/encoder.go,be20d9f8e90d51f397c2281429b46c74508412f429864513973b3e3b00359b32,235,Go,func,writeIndentInternal,"func (e *encoder) writeIndentInternal(n int, spaces string) {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/encoder.go,be20d9f8e90d51f397c2281429b46c74508412f429864513973b3e3b00359b32,249,Go,func,writeByte,"func (e *encoder) writeByte(b byte, color []byte) {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/encoder.go,be20d9f8e90d51f397c2281429b46c74508412f429864513973b3e3b00359b32,259,Go,func,write,"func (e *encoder) write(bs, color []byte) {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,18,Go,type,emptyError,type emptyError struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,22,Go,func,Error,func (*emptyError) Error() string {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,26,Go,func,isEmptyError,func (*emptyError) isEmptyError() {},PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,28,Go,func,ExitCode,func (err *emptyError) ExitCode() int {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,35,Go,type,exitCodeError,type exitCodeError struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,39,Go,func,Error,func (err *exitCodeError) Error() string {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,43,Go,func,isEmptyError,func (*exitCodeError) isEmptyError() {},PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,45,Go,func,ExitCode,func (err *exitCodeError) ExitCode() int {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,49,Go,type,flagParseError,type flagParseError struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,53,Go,func,Error,func (err *flagParseError) Error() string {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,57,Go,func,ExitCode,func (*flagParseError) ExitCode() int {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,61,Go,type,compileError,type compileError struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,65,Go,func,Error,func (err *compileError) Error() string {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,69,Go,func,ExitCode,func (*compileError) ExitCode() int {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,73,Go,type,queryParseError,type queryParseError struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,78,Go,func,Error,func (err *queryParseError) Error() string {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,93,Go,func,ExitCode,func (*queryParseError) ExitCode() int {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,97,Go,type,jsonParseError,type jsonParseError struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,103,Go,func,Error,func (err *jsonParseError) Error() string {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,119,Go,type,yamlParseError,type yamlParseError struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,124,Go,func,Error,func (err *yamlParseError) Error() string {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,145,Go,func,getLineByOffset,"func getLineByOffset(str string, offset int) (linestr string, line, column int) {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,176,Go,func,trimLastInvalidRune,func trimLastInvalidRune(s string) string {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,190,Go,func,formatLineInfo,"func formatLineInfo(linestr string, line, column int) string {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,195,Go,type,stringScanner,type stringScanner struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,200,Go,func,next,"func (ss *stringScanner) next() (line string, start int, ok bool) {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,220,Go,func,containsNewline,func containsNewline(str string) bool {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,226,Go,func,indexNewline,func indexNewline(str string) (i int) {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error_test.go,12388248182b51c35885121a6643c33ed155a8d03f072b50b6e1392d1ed1a969,9,Go,func,generateString,func generateString(size int) string {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/error_test.go,12388248182b51c35885121a6643c33ed155a8d03f072b50b6e1392d1ed1a969,18,Go,func,TestGetLineByOffset,func TestGetLineByOffset(t *testing.T) {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/flags.go,3a5b6341f482082e90c8db63dac4932512837e3ad786cf3057b190c800660179,10,Go,func,parseFlags,"func parseFlags(args []string, opts any) ([]string, error) {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/flags.go,3a5b6341f482082e90c8db63dac4932512837e3ad786cf3057b190c800660179,158,Go,func,formatFlags,func formatFlags(opts any) string {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,16,Go,type,inputReader,type inputReader struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,22,Go,func,newInputReader,func newInputReader(r io.Reader) *inputReader {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,32,Go,func,getContents,"func (ir *inputReader) getContents(offset *int64, line *int) string {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,62,Go,type,inputIter,type inputIter interface {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,68,Go,type,jsonInputIter,type jsonInputIter struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,77,Go,func,newJSONInputIter,"func newJSONInputIter(r io.Reader, fname string) inputIter {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,85,Go,func,Next,"func (i *jsonInputIter) Next() (any, bool) {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,116,Go,func,Close,func (i *jsonInputIter) Close() error {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,121,Go,func,Name,func (i *jsonInputIter) Name() string {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,125,Go,func,newStreamInputIter,"func newStreamInputIter(r io.Reader, fname string) inputIter {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,132,Go,type,nullInputIter,type nullInputIter struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,136,Go,func,newNullInputIter,func newNullInputIter() inputIter {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,140,Go,func,Next,"func (i *nullInputIter) Next() (any, bool) {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,148,Go,func,Close,func (i *nullInputIter) Close() error {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,153,Go,func,Name,func (*nullInputIter) Name() string {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,157,Go,type,filesInputIter,type filesInputIter struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,166,Go,func,newFilesInputIter,func newFilesInputIter(,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,172,Go,func,Next,"func (i *filesInputIter) Next() (any, bool) {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,212,Go,func,Close,func (i *filesInputIter) Close() error {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,223,Go,func,Name,func (i *filesInputIter) Name() string {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,230,Go,type,rawInputIter,type rawInputIter struct {,PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,236,Go,func,newRawInputIter,"func newRawInputIter(r io.Reader, fname string) inputIter {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,240,Go,func,Next,"func (i *rawInputIter) Next() (any, bool) {",PR236-S009;PR236-S061;PR236-S062;PR236-S063
