donor,path,sha256,language,kind,symbol,line,snippet,semantic_record_ids,post_refactor_229_review
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/WarningDialog.tsx,207b236b2713b0897b6084401b1840ac04aeaaf0e52215ec975d18bc05583091,typescript-react,const,warningMessage,11,const warningMessage = useWarningMessage();,PR229-F03911,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/components/cancel-button/CancelButton.tsx,8c62d246e16296f3e89205e80c09d6aa086393b6b63ac79c3730e5fc1bd625f6,typescript-react,function,CancelButton,5,export function CancelButton() {,PR229-F03912,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/components/cancel-button/CancelButton.tsx,8c62d246e16296f3e89205e80c09d6aa086393b6b63ac79c3730e5fc1bd625f6,typescript-react,const,disabled,6,const disabled = useDisabled();,PR229-F03912,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/components/launch-button/LaunchButton.tsx,e71af4da27619649c1edddf2e0cb7c8da03e2171d025a7e7f8f592f9a58b86a3,typescript-react,function,LaunchButton,5,export function LaunchButton() {,PR229-F03915,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/components/launch-button/LaunchButton.tsx,e71af4da27619649c1edddf2e0cb7c8da03e2171d025a7e7f8f592f9a58b86a3,typescript-react,const,handleClick,6,const handleClick = useHandleClick();,PR229-F03915,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/components/launch-button/hooks/useHandleClick.ts,d7bcdd9644149045eb57f022d39dcd449fc30509aae04b65300169cb6b6606b9,typescript,function,useHandleClick,5,export function useHandleClick() {,PR229-F03917,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/components/launch-button/hooks/useHandleClick.ts,d7bcdd9644149045eb57f022d39dcd449fc30509aae04b65300169cb6b6606b9,typescript,const,handleClick,7,const handleClick = useCallback(() => {,PR229-F03917,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/hooks/use-warning-message.ts,72c82c715ec3af3e588534a982efa9170e1c7c9bca08114652e94a8ad3a5b22a,typescript,function,useWarningMessage,6,export function useWarningMessage() {,PR229-F03920,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/hooks/use-warning-message.ts,72c82c715ec3af3e588534a982efa9170e1c7c9bca08114652e94a8ad3a5b22a,typescript,const,application,7,const application = useApplication();,PR229-F03920,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/hooks/use-warning-message.ts,72c82c715ec3af3e588534a982efa9170e1c7c9bca08114652e94a8ad3a5b22a,typescript,const,disabled,8,const disabled = useDisabled();,PR229-F03920,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-dialog/hooks/use-warning-message.ts,72c82c715ec3af3e588534a982efa9170e1c7c9bca08114652e94a8ad3a5b22a,typescript,const,applicationName,10,const applicationName = application.name;,PR229-F03920,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-icon/WarningIcon.tsx,baf86fac3f56ac0bbf36a4759b74769244a7c5a52bcf7b129f8707d04df2c4c4,typescript-react,const,StyledCellWarningIcon,7,export const StyledCellWarningIcon = styled(CellTintedIcon)({,PR229-F03922,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-icon/WarningIcon.tsx,baf86fac3f56ac0bbf36a4759b74769244a7c5a52bcf7b129f8707d04df2c4c4,typescript-react,function,WarningIcon,12,export function WarningIcon() {,PR229-F03922,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/components/warning-icon/WarningIcon.tsx,baf86fac3f56ac0bbf36a4759b74769244a7c5a52bcf7b129f8707d04df2c4c4,typescript-react,const,warningColor,13,const warningColor = useWarningColor();,PR229-F03922,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-application.ts,24a7a5f081bfdabfe75771ae7f31f11a9d35f0400bfa80d75b6ca100e8306080,typescript,const,useApplication,3,export const useApplication = () => {,PR229-F03925,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-disabled.ts,3c5528e9c360940545460d4e6fa894818578cda730c834f8dee78f9046795fd4,typescript,function,useDisabled,4,export function useDisabled() {,PR229-F03926,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-disabled.ts,3c5528e9c360940545460d4e6fa894818578cda730c834f8dee78f9046795fd4,typescript,const,application,6,const application = useApplication();,PR229-F03926,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-disabled.ts,3c5528e9c360940545460d4e6fa894818578cda730c834f8dee78f9046795fd4,typescript,const,disabled,8,const disabled =,PR229-F03926,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-has-application-warning.ts,0121acfe3480347113df544eee984710623fad7a66067b277bfc24d600a71079,typescript,function,useHasApplicationWarning,3,export function useHasApplicationWarning() {,PR229-F03927,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-has-application-warning.ts,0121acfe3480347113df544eee984710623fad7a66067b277bfc24d600a71079,typescript,const,application,4,const application = useApplication();,PR229-F03927,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-has-application-warning.ts,0121acfe3480347113df544eee984710623fad7a66067b277bfc24d600a71079,typescript,const,hasApplicationWarning,6,const hasApplicationWarning = application.warning !== undefined;,PR229-F03927,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-launch-application.ts,2b8ed7f04cbfc65ea088466117b160b5546e5f48e0a52809f5a1ad48d682047b,typescript,function,useLaunchApplication,7,export function useLaunchApplication() {,PR229-F03928,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-launch-application.ts,2b8ed7f04cbfc65ea088466117b160b5546e5f48e0a52809f5a1ad48d682047b,typescript,const,hasApplicationWarning,10,const hasApplicationWarning = useHasApplicationWarning();,PR229-F03928,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-launch-application.ts,2b8ed7f04cbfc65ea088466117b160b5546e5f48e0a52809f5a1ad48d682047b,typescript,const,launchApplication,12,const launchApplication = useCallback(() => {,PR229-F03928,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-warning-color.ts,f61e249c6192f9127a2c245adcc11ae476fcbc32cf54caebbd84408c09e2dcce,typescript,function,useWarningColor,4,export function useWarningColor(): Colors {,PR229-F03929,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-warning-color.ts,f61e249c6192f9127a2c245adcc11ae476fcbc32cf54caebbd84408c09e2dcce,typescript,const,disabled,5,const disabled = useDisabled();,PR229-F03929,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/linux-application-list/components/linux-application-row/hooks/use-warning-color.ts,f61e249c6192f9127a2c245adcc11ae476fcbc32cf54caebbd84408c09e2dcce,typescript,const,warningColor,7,const warningColor = disabled ? 'red' : 'yellow';,PR229-F03929,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/open-file-picker-button/OpenFilePickerButton.tsx,40b94edaceb86be5dff42a92bff3b0f8b8f027eeb1c7771bcc6fb4f470a79815,typescript-react,function,OpenFilePickerButton,5,export function OpenFilePickerButton() {,PR229-F03932,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/open-file-picker-button/OpenFilePickerButton.tsx,40b94edaceb86be5dff42a92bff3b0f8b8f027eeb1c7771bcc6fb4f470a79815,typescript-react,const,disabled,6,const disabled = useDisabled();,PR229-F03932,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/open-file-picker-button/OpenFilePickerButton.tsx,40b94edaceb86be5dff42a92bff3b0f8b8f027eeb1c7771bcc6fb4f470a79815,typescript-react,const,launchWithFilePicker,7,const launchWithFilePicker = useLaunchWithFilePicker();,PR229-F03932,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/open-file-picker-button/hooks/use-disabled.ts,5cadfa655ac450250474f5ebcebc770f29ac129db2b56b9c683e3b128c8db57b,typescript,function,useDisabled,3,export function useDisabled() {,PR229-F03934,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/open-file-picker-button/hooks/use-disabled.ts,5cadfa655ac450250474f5ebcebc770f29ac129db2b56b9c683e3b128c8db57b,typescript,const,disabled,6,const disabled = splitTunnelingSupported === false;,PR229-F03934,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/open-file-picker-button/hooks/use-launch-with-file-picker.ts,6d8e0a26e165fdaaa15f8efdc0c64c629462d1f299fe285374d7702270233b2e,typescript,function,useLaunchWithFilePicker,6,export function useLaunchWithFilePicker() {,PR229-F03935,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/open-file-picker-button/hooks/use-launch-with-file-picker.ts,6d8e0a26e165fdaaa15f8efdc0c64c629462d1f299fe285374d7702270233b2e,typescript,const,launchApplication,8,const launchApplication = useLaunchApplication();,PR229-F03935,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/open-file-picker-button/hooks/use-launch-with-file-picker.ts,6d8e0a26e165fdaaa15f8efdc0c64c629462d1f299fe285374d7702270233b2e,typescript,const,launchWithFilePicker,10,const launchWithFilePicker = useFilePicker(,PR229-F03935,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/unsupported-dialog/UnsupportedDialog.tsx,bf59955025ef8d955487fb6f17ba7d21f8968f9e8473d62856946ebb3c076eeb,typescript-react,function,UnsupportedDialog,8,export function UnsupportedDialog() {,PR229-F03937,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/components/unsupported-dialog/UnsupportedDialog.tsx,bf59955025ef8d955487fb6f17ba7d21f8968f9e8473d62856946ebb3c076eeb,typescript-react,const,unsupportedMessage,11,const unsupportedMessage = sprintf(,PR229-F03937,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-filtered-applications.ts,0699380080879d8d4e7a2bbc9c737100213205a8bd9853333986afadaee299bc,typescript,function,useFilteredApplications,6,export function useFilteredApplications() {,PR229-F03940,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-filtered-applications.ts,0699380080879d8d4e7a2bbc9c737100213205a8bd9853333986afadaee299bc,typescript,const,filteredApplications,9,const filteredApplications = useMemo(,PR229-F03940,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-launch-application.ts,58bf58ff7982b21df47e00e90a7435a50b06c95001c81c9b2251fa6272284f3d,typescript,function,useLaunchApplication,7,export function useLaunchApplication() {,PR229-F03941,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-launch-application.ts,58bf58ff7982b21df47e00e90a7435a50b06c95001c81c9b2251fa6272284f3d,typescript,const,launchApplication,11,const launchApplication = useCallback(,PR229-F03941,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-launch-application.ts,58bf58ff7982b21df47e00e90a7435a50b06c95001c81c9b2251fa6272284f3d,typescript,const,result,13,const result = await launchExcludedApplication(application);,PR229-F03941,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-show-linux-application-list.ts,6544663f390877796b0e844dbcde49ef1eee7d81effd6a8f3a7d4576b30df183,typescript,function,useShowLinuxApplicationList,3,export function useShowLinuxApplicationList() {,PR229-F03942,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-show-linux-application-list.ts,6544663f390877796b0e844dbcde49ef1eee7d81effd6a8f3a7d4576b30df183,typescript,const,filteredApplications,4,const filteredApplications = useFilteredApplications();,PR229-F03942,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-show-linux-application-list.ts,6544663f390877796b0e844dbcde49ef1eee7d81effd6a8f3a7d4576b30df183,typescript,const,showLinuxApplicationList,6,const showLinuxApplicationList =,PR229-F03942,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-show-no-search-result.ts,c5e96dcc75d9dbd961f1c618edd5d1ef4914e3e15d0c1b85c9d3f84281928798,typescript,function,useShowNoSearchResult,4,export function useShowNoSearchResult() {,PR229-F03943,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-show-no-search-result.ts,c5e96dcc75d9dbd961f1c618edd5d1ef4914e3e15d0c1b85c9d3f84281928798,typescript,const,filteredApplications,6,const filteredApplications = useFilteredApplications();,PR229-F03943,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-show-no-search-result.ts,c5e96dcc75d9dbd961f1c618edd5d1ef4914e3e15d0c1b85c9d3f84281928798,typescript,const,showNoSearchResult,8,const showNoSearchResult =,PR229-F03943,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-show-spinner.ts,1b1e75a28e2b6ad2f9917dde493081aa1f55d66ea467b70bff39de5158e08778,typescript,function,useShowSpinner,4,export function useShowSpinner() {,PR229-F03944,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-show-spinner.ts,1b1e75a28e2b6ad2f9917dde493081aa1f55d66ea467b70bff39de5158e08778,typescript,const,filteredApplications,6,const filteredApplications = useFilteredApplications();,PR229-F03944,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/linux-settings/hooks/use-show-spinner.ts,1b1e75a28e2b6ad2f9917dde493081aa1f55d66ea467b70bff39de5158e08778,typescript,const,showNoSearchResult,8,const showNoSearchResult =,PR229-F03944,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettings.tsx,511c0781093bb87f3051b4d04fa7764fa11f6b80ce0e39a06b092776a7f6770d,typescript-react,function,SettingsInner,21,function SettingsInner() {,PR229-F03946,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettings.tsx,511c0781093bb87f3051b4d04fa7764fa11f6b80ce0e39a06b092776a7f6770d,typescript-react,const,fetchNeedFullDiskPermissions,25,const fetchNeedFullDiskPermissions = useFetchNeedFullDiskPermissions();,PR229-F03946,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettings.tsx,511c0781093bb87f3051b4d04fa7764fa11f6b80ce0e39a06b092776a7f6770d,typescript-react,const,runAfterTransition,26,const runAfterTransition = useAfterTransition();,PR229-F03946,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettings.tsx,511c0781093bb87f3051b4d04fa7764fa11f6b80ce0e39a06b092776a7f6770d,typescript-react,const,canEditSplitTunneling,27,const canEditSplitTunneling = useCanEditSplitTunneling();,PR229-F03946,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettings.tsx,511c0781093bb87f3051b4d04fa7764fa11f6b80ce0e39a06b092776a7f6770d,typescript-react,const,showApplicationLists,28,const showApplicationLists = useShowApplicationLists();,PR229-F03946,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettings.tsx,511c0781093bb87f3051b4d04fa7764fa11f6b80ce0e39a06b092776a7f6770d,typescript-react,const,showNoSearchResult,29,const showNoSearchResult = useShowNoSearchResult();,PR229-F03946,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettings.tsx,511c0781093bb87f3051b4d04fa7764fa11f6b80ce0e39a06b092776a7f6770d,typescript-react,const,onMount,37,const onMount = useEffectEvent(() => {,PR229-F03946,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettings.tsx,511c0781093bb87f3051b4d04fa7764fa11f6b80ce0e39a06b092776a7f6770d,typescript-react,function,Settings,76,export function Settings() {,PR229-F03946,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettingsContext.tsx,61545053507e84034b2bc3bb4cfd6d39d893f3bcf12c4bba492e3e3ddd8a09f8,typescript-react,type,SplitTunnelingSettingsContextProviderProps,5,type SplitTunnelingSettingsContextProviderProps = {,PR229-F03947,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettingsContext.tsx,61545053507e84034b2bc3bb4cfd6d39d893f3bcf12c4bba492e3e3ddd8a09f8,typescript-react,type,SplitTunnelingSettingsContext,9,type SplitTunnelingSettingsContext = {,PR229-F03947,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettingsContext.tsx,61545053507e84034b2bc3bb4cfd6d39d893f3bcf12c4bba492e3e3ddd8a09f8,typescript-react,const,SplitTunnelingSettingsContext,20,const SplitTunnelingSettingsContext = React.createContext<,PR229-F03947,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettingsContext.tsx,61545053507e84034b2bc3bb4cfd6d39d893f3bcf12c4bba492e3e3ddd8a09f8,typescript-react,const,useSplitTunnelingSettingsContext,24,export const useSplitTunnelingSettingsContext = (): SplitTunnelingSettingsContext => {,PR229-F03947,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettingsContext.tsx,61545053507e84034b2bc3bb4cfd6d39d893f3bcf12c4bba492e3e3ddd8a09f8,typescript-react,const,context,25,const context = React.useContext(SplitTunnelingSettingsContext);,PR229-F03947,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettingsContext.tsx,61545053507e84034b2bc3bb4cfd6d39d893f3bcf12c4bba492e3e3ddd8a09f8,typescript-react,function,SplitTunnelingSettingsContextProvider,34,export function SplitTunnelingSettingsContextProvider({,PR229-F03947,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/SplitTunnelingSettingsContext.tsx,61545053507e84034b2bc3bb4cfd6d39d893f3bcf12c4bba492e3e3ddd8a09f8,typescript-react,const,value,44,const value = useMemo(,PR229-F03947,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/add-application-file-picker-button/AddApplicationFilePickerButton.tsx,cff689dd8f29ca473f494c892ff7f39995b766a6b2d56e9089a01529c288a284,typescript-react,function,AddApplicationFilePickerButton,6,export function AddApplicationFilePickerButton() {,PR229-F03948,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/add-application-file-picker-button/AddApplicationFilePickerButton.tsx,cff689dd8f29ca473f494c892ff7f39995b766a6b2d56e9089a01529c288a284,typescript-react,const,addWithFilePicker,7,const addWithFilePicker = useAddWithFilePicker();,PR229-F03948,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/ApplicationLists.tsx,3cb61d4aab04daa8c283f0ff931a224346ce3a4f068e2961b026dd3e9845a638,typescript-react,function,ApplicationLists,6,export function ApplicationLists() {,PR229-F03950,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/ApplicationLists.tsx,3cb61d4aab04daa8c283f0ff931a224346ce3a4f068e2961b026dd3e9845a638,typescript-react,const,hasNonSplitApplications,7,const hasNonSplitApplications = useHasNonSplitApplications();,PR229-F03950,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/ApplicationLists.tsx,3cb61d4aab04daa8c283f0ff931a224346ce3a4f068e2961b026dd3e9845a638,typescript-react,const,hasSplitApplications,8,const hasSplitApplications = useHasSplitApplications();,PR229-F03950,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/non-split-application-section/NonSplitApplicationSection.tsx,3a97d05c42e6733a28796e10c25eccb7ee8ecedb4c6d51979e87a793b93f0668,typescript-react,function,NonSplitApplicationSection,11,export function NonSplitApplicationSection() {,PR229-F03952,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/non-split-application-section/NonSplitApplicationSection.tsx,3a97d05c42e6733a28796e10c25eccb7ee8ecedb4c6d51979e87a793b93f0668,typescript-react,const,addApplication,12,const addApplication = useAddApplication();,PR229-F03952,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/non-split-application-section/NonSplitApplicationSection.tsx,3a97d05c42e6733a28796e10c25eccb7ee8ecedb4c6d51979e87a793b93f0668,typescript-react,const,filteredNonSplitApplications,13,const filteredNonSplitApplications = useFilteredNonSplitApplications();,PR229-F03952,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/non-split-application-section/NonSplitApplicationSection.tsx,3a97d05c42e6733a28796e10c25eccb7ee8ecedb4c6d51979e87a793b93f0668,typescript-react,const,forgetManuallyAddedApplicationAndUpdate,14,const forgetManuallyAddedApplicationAndUpdate = useForgetManuallyAddedApplicationAndUpdate();,PR229-F03952,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/non-split-application-section/NonSplitApplicationSection.tsx,3a97d05c42e6733a28796e10c25eccb7ee8ecedb4c6d51979e87a793b93f0668,typescript-react,const,includedRowRenderer,16,const includedRowRenderer = useCallback(,PR229-F03952,definition-indexed-on-fresh-bytes
