donor,path,language,symbol,kind,line,surface_sha256,semantic_record_ids,resolution,notes
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,radius,val,118,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,Modifier,fun,135,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,alpha,val,136,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,thumbColor,val,137,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,viewport,val,141,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,contentLength,val,142,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,thumb,val,143,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,Modifier,fun,149,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,alpha,val,150,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,thumbColor,val,151,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,viewport,val,155,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,contentLength,val,156,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,thumb,val,157,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,Modifier,fun,163,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,alpha,val,164,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,thumbColor,val,167,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,layout,val,170,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,visible,val,171,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,viewport,val,173,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,averageItemHeight,val,174,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,scrolled,val,175,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,contentLength,val,176,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,thumb,val,177,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,Modifier,fun,183,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,alpha,val,184,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,thumbColor,val,187,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,layout,val,190,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,visible,val,191,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,rows,val,193,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,averageRowHeight,val,194,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,columns,val,195,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,totalRows,val,196,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,first,val,197,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,scrolled,val,198,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,viewport,val,199,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,contentLength,val,200,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Scrollbar.kt,kotlin,thumb,val,201,0023f9dad42fded0a3d79f5166ee4767aeaa5bcf6ca7d61efcc40e950697dcfb,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,PreferenceGroupHeader,fun,34,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,CollapsiblePreferenceGroupHeader,fun,46,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,SettingsItemRow,fun,77,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,titleColor,val,86,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,descriptionColor,val,88,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,SettingsEditItem,fun,127,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,showDialog,var,137,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,description,val,138,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,text,var,156,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,SettingsListItem,fun,176,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,showDialog,var,186,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,options,val,187,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,selectedOption,val,188,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,summary,val,189,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,SettingsMenuItem,fun,219,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SettingsItem.kt,kotlin,SettingsSwitchItem,fun,237,b2ebef82fe7a996fbfc1d4a83161291c2a345873a4a84627e5d271e700858b23,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,ToastType,class,42,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,AppSnackbarMessage,class,46,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,message,val,47,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,type,val,48,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,long,val,49,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,AppSnackbarManager,object,52,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,_messages,val,53,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,messages,val,58,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,hasActiveHost,fun,60,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,show,fun,62,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,AppSnackbarController,class,78,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,hostState,val,79,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,scope,val,80,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,currentId,var,82,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,currentShowTime,var,83,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,show,fun,85,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,id,val,86,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,elapsed,val,89,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,AppSnackbarVisuals,class,115,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,message,val,116,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,type,val,117,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,duration,val,118,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,actionLabel,val,119,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,withDismissAction,val,120,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,LocalAppSnackbar,val,123,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,rememberAppSnackbarController,fun,128,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,hostState,val,129,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,scope,val,130,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,AppSnackbarBridge,fun,135,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,lifecycleOwner,val,138,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,ToastCornerRadius,val,153,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,ToastHorizontalPad,val,154,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,ToastVerticalPad,val,155,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,ToastMaxLines,val,156,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,ToastMaxWidthFraction,val,157,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,ToastBottomOffset,val,158,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,SnackbarThrottleMs,val,159,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,AppSnackbarHost,fun,162,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,maxSnackbarWidth,val,167,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,density,val,168,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,navigationBarHeight,val,169,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,type,val,177,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,isDark,val,179,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/SnackBar.kt,kotlin,bgColor,val,180,fa2fffbc0da46d0f4c389314e7d5f3348ba4bafd60ba910b5dd08b9a344d6768,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Theme.kt,kotlin,LightColor,val,26,73795b1c0b36c00707961c37cc6f537db1fffb92890148be20eb0373b2ad2774,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Theme.kt,kotlin,DarkColor,val,63,73795b1c0b36c00707961c37cc6f537db1fffb92890148be20eb0373b2ad2774,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Theme.kt,kotlin,colorPing,val,101,73795b1c0b36c00707961c37cc6f537db1fffb92890148be20eb0373b2ad2774,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Theme.kt,kotlin,colorPingRed,val,102,73795b1c0b36c00707961c37cc6f537db1fffb92890148be20eb0373b2ad2774,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/main/java/com/v2ray/ang/ui/compose/Theme.kt,kotlin,colorConfigType,val,103,73795b1c0b36c00707961c37cc6f537db1fffb92890148be20eb0373b2ad2774,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
