donor,directory,tree_sha256,direct_files,direct_dirs,descendant_files,descendant_symlinks
whitedns_android,.,ee291ce012289c42abca39a9e390cb9ce63529289c40672767e9da37f31e7f5f,15,6,130,0
whitedns_android,.github,86fa0b4cd606f3445326b1f06dd4e345f1ef2dd56b1a95492b2108c124edaa6e,0,1,2,0
whitedns_android,.github/workflows,86fa0b4cd606f3445326b1f06dd4e345f1ef2dd56b1a95492b2108c124edaa6e,2,0,2,0
whitedns_android,app,b1a062164d3fa62675319bafa3dce5ec5f86e14a0539a1202e62254af325f8cb,3,1,103,0
whitedns_android,app/src,10ce441ae6dead8e240c6f95ff51bc00dec136f7ea5afab88e8dc561fc334b2f,0,4,100,0
whitedns_android,app/src/androidTest,2414896507ed18b10fef72a3cbff0afd42f6beb4cad030a83a4ba14fb426de7a,0,1,1,0
whitedns_android,app/src/androidTest/java,2414896507ed18b10fef72a3cbff0afd42f6beb4cad030a83a4ba14fb426de7a,0,1,1,0
whitedns_android,app/src/androidTest/java/com,2414896507ed18b10fef72a3cbff0afd42f6beb4cad030a83a4ba14fb426de7a,0,1,1,0
whitedns_android,app/src/androidTest/java/com/example,2414896507ed18b10fef72a3cbff0afd42f6beb4cad030a83a4ba14fb426de7a,0,1,1,0
whitedns_android,app/src/androidTest/java/com/example/whitedns_connect,2414896507ed18b10fef72a3cbff0afd42f6beb4cad030a83a4ba14fb426de7a,1,0,1,0
whitedns_android,app/src/debug,33f77c122995066c31a5a5b7f8d42fd9eb502b8e6e47becf422306929128a93b,0,1,1,0
whitedns_android,app/src/debug/res,33f77c122995066c31a5a5b7f8d42fd9eb502b8e6e47becf422306929128a93b,0,1,1,0
whitedns_android,app/src/debug/res/values,33f77c122995066c31a5a5b7f8d42fd9eb502b8e6e47becf422306929128a93b,1,0,1,0
whitedns_android,app/src/main,d7b4848526a77fdf25df0d6394ba546d1127f193fc09e792e3411207f1d3cc46,2,4,86,0
whitedns_android,app/src/main/assets,73025d3b121fa6bf781e2b6e0b0d0d9fe296cbf5b0f8b7eb6e6c57ba31517310,2,0,2,0
whitedns_android,app/src/main/java,a3af3d827302dc8c2a9577e327a48aa7220b7c3cd4de84984fa6af3f93f262c0,0,2,37,0
whitedns_android,app/src/main/java/com,f8ebf60689a685562b67b38217c7269a587bb7f445982bbb0508fc4f8dc0f025,0,1,1,0
whitedns_android,app/src/main/java/com/github,f8ebf60689a685562b67b38217c7269a587bb7f445982bbb0508fc4f8dc0f025,0,1,1,0
whitedns_android,app/src/main/java/com/github/shadowsocks,f8ebf60689a685562b67b38217c7269a587bb7f445982bbb0508fc4f8dc0f025,0,1,1,0
whitedns_android,app/src/main/java/com/github/shadowsocks/bg,f8ebf60689a685562b67b38217c7269a587bb7f445982bbb0508fc4f8dc0f025,1,0,1,0
whitedns_android,app/src/main/java/shop,c6de33f1c4156a6331a8e1a33a27d1ecf7196c880d2ec0e64edf631c2ea0433f,0,1,36,0
whitedns_android,app/src/main/java/shop/whitedns,c6de33f1c4156a6331a8e1a33a27d1ecf7196c880d2ec0e64edf631c2ea0433f,0,1,36,0
whitedns_android,app/src/main/java/shop/whitedns/client,c6de33f1c4156a6331a8e1a33a27d1ecf7196c880d2ec0e64edf631c2ea0433f,1,8,36,0
whitedns_android,app/src/main/java/shop/whitedns/client/model,5e75f15fa4c09a65c197f4aa4321eccdaf7b5386fbe283dfde2e6e2fa974cded,5,0,5,0
whitedns_android,app/src/main/java/shop/whitedns/client/proxy,2be7711225472fd6716286bb124b6a82c20c3f3f1814cebbc10beed30014859c,3,0,3,0
whitedns_android,app/src/main/java/shop/whitedns/client/quicksettings,8df09d3f6f07518ea4b9e980ba0aab414631a4dd3ba48a5a45f40a9746c0f4d6,1,0,1,0
whitedns_android,app/src/main/java/shop/whitedns/client/runtime,9b52478c080d88e8b6f0fe36080b9b5a350caf8ec80ec52375c4b9466e899fc8,6,0,6,0
whitedns_android,app/src/main/java/shop/whitedns/client/scan,ddab57181a61c75b48d5b8329b0092da65435a77c5dc14830806f73e7d859d86,8,0,8,0
whitedns_android,app/src/main/java/shop/whitedns/client/storm,dc6b370c4b555faba30e72c3d02973cae2442cf5d8122f044bdaa9d636390a73,4,0,4,0
whitedns_android,app/src/main/java/shop/whitedns/client/ui,195b21a658b4f6222d5e1cbc795576e7fa11210f65a3080035d9063ccd0f31d9,4,0,4,0
whitedns_android,app/src/main/java/shop/whitedns/client/vpn,46cf2bbb0a324f0b2114189be2dd41f2ed847d3eba77242f56ffe11c6324ac6f,4,0,4,0
whitedns_android,app/src/main/jniLibs,a70551ef54799c15ebaab55c8be79a34d71c59ac7efba3c1a52cd59735006bcc,0,4,8,0
whitedns_android,app/src/main/jniLibs/arm64-v8a,b7010a3657292754456c29213352fba9b26f8a1c23e17ce5aa874f0093038208,2,0,2,0
whitedns_android,app/src/main/jniLibs/armeabi-v7a,e9b7d8b6486032307fbfb51711dbfc17b509a27a58b7aaf7c791abae13d7c404,2,0,2,0
whitedns_android,app/src/main/jniLibs/x86,763eb432eff7a12c8508c24c30ff2402d36da4061688d120c829754ce9d504b8,2,0,2,0
whitedns_android,app/src/main/jniLibs/x86_64,5f1b85fd362e4817fca6b843fa5bb002678041c3d73c0046dca06e8fa5885975,2,0,2,0
whitedns_android,app/src/main/res,720d21a6e76c413e43a26d57cffb8b45628590a0e3c48b25f3eb341112458f4c,0,12,37,0
whitedns_android,app/src/main/res/drawable,334a231a556943c048526c290c3d68873ad581ca67f05d738b7732dac46d5ee5,3,0,3,0
whitedns_android,app/src/main/res/font,02d1cdb4d2850ec415009d450fbbd0aae00055b779479b6d666a8ddd010312b1,4,0,4,0
whitedns_android,app/src/main/res/mipmap-anydpi-v26,9ceb5a65bbca6d0e4c9afb34e8ae96856ef348c144634518955090a234ec4c1a,1,0,1,0
whitedns_android,app/src/main/res/mipmap-hdpi,6f1ca9fde1174e674223a72edaf267c10d8d09221cf7c77deb2cabbbe76c8251,4,0,4,0
whitedns_android,app/src/main/res/mipmap-mdpi,c7a97f2186b95e5b0055442ee66f502c3bc82a3262b7c9bb3db9c3e83b52c0fa,4,0,4,0
whitedns_android,app/src/main/res/mipmap-xhdpi,93499d69ec34170f6a66f057d3e72c4cb0bc1435a71e07903d5abc987d213fc4,4,0,4,0
whitedns_android,app/src/main/res/mipmap-xxhdpi,1a1ee0962d39b1a7289b8d2103aa8849dc0dc47b118f1678617bb507ee870ad4,4,0,4,0
whitedns_android,app/src/main/res/mipmap-xxxhdpi,3b648b1ad62dd529c44d64a3309119fa694a2d1683a431f5ca4f11803ffbac12,4,0,4,0
whitedns_android,app/src/main/res/values,71ace51c72b1cec8f7b55c0ca0a16aea7c2ab8b54aa65b7344d437a042048540,3,0,3,0
whitedns_android,app/src/main/res/values-fa,8df2f6280c496c75f4dcf34ef771fb1adea85393340a3f9ff961c04e62894842,1,0,1,0
whitedns_android,app/src/main/res/values-night,7c7cf87d4b73666bd6ee92c451965932945e2fdf490aed632a7c6b5721e711cc,1,0,1,0
whitedns_android,app/src/main/res/xml,da62c14661038bccf2a1f2c6cd007b15367ae6ed54a12c2ccf06ef9c046c770b,4,0,4,0
whitedns_android,app/src/test,09e7139f650e966a3c95a119ec50dbc4a76ea194ea9e2a1f5b568558e98e2b03,0,1,12,0
whitedns_android,app/src/test/java,09e7139f650e966a3c95a119ec50dbc4a76ea194ea9e2a1f5b568558e98e2b03,0,2,12,0
whitedns_android,app/src/test/java/com,26ea53b971ecfe02a447708d08979c53cd87416adb1028b3a787488e97f499c7,0,1,1,0
whitedns_android,app/src/test/java/com/example,26ea53b971ecfe02a447708d08979c53cd87416adb1028b3a787488e97f499c7,0,1,1,0
whitedns_android,app/src/test/java/com/example/whitedns_connect,26ea53b971ecfe02a447708d08979c53cd87416adb1028b3a787488e97f499c7,1,0,1,0
whitedns_android,app/src/test/java/shop,6f8267f134a52b0f241435ed1619cef0903d11357c08b41919ddb460d4c7f978,0,1,11,0
whitedns_android,app/src/test/java/shop/whitedns,6f8267f134a52b0f241435ed1619cef0903d11357c08b41919ddb460d4c7f978,0,1,11,0
whitedns_android,app/src/test/java/shop/whitedns/client,6f8267f134a52b0f241435ed1619cef0903d11357c08b41919ddb460d4c7f978,0,6,11,0
whitedns_android,app/src/test/java/shop/whitedns/client/model,13ed948873871b498269fe9c31ce4e5ac51e3c1ad0fd003138cf0f17d3cf27f8,1,0,1,0
whitedns_android,app/src/test/java/shop/whitedns/client/proxy,467fa77569b43b3b7da49c87ce06e7a835e433f88692176649bad84c3213f386,2,0,2,0
whitedns_android,app/src/test/java/shop/whitedns/client/runtime,4a6606a96fa7e465a0a7807aad54a25dd7346820e0a4316e4c0c38917bf585bc,3,0,3,0
whitedns_android,app/src/test/java/shop/whitedns/client/scan,9ad42b95f98b636d4e093de9fd49dd5da3f3c5c00e2f12cd1248663b3f557cb9,2,0,2,0
whitedns_android,app/src/test/java/shop/whitedns/client/storm,8d4b96c00851b0c5d578541af30ffe8571e89a78c424efa0c74530cd120073d4,2,0,2,0
whitedns_android,app/src/test/java/shop/whitedns/client/vpn,f75298661d71a2bec30d94a2f2424a4721b248f1c1a97c1451c552949105247e,1,0,1,0
whitedns_android,docs,d07ccb1802fb9ccd7738cdea320ab75826d607de4b8bd6c745b37394c5424969,1,1,3,0
whitedns_android,docs/superpowers,f29bcf6be2ba2aef32d24138cf6c615fd5001fef2986f725d21edaf25cf709e5,0,1,2,0
whitedns_android,docs/superpowers/plans,f29bcf6be2ba2aef32d24138cf6c615fd5001fef2986f725d21edaf25cf709e5,2,0,2,0
whitedns_android,gradle,7df91e83c29900dfc3c6d4d78624104dcb2d9c5979e6242a70d74a1a03baab13,2,1,4,0
whitedns_android,gradle/wrapper,2792509de488c65266c319352b2121298c2fa01a2b16d17c22264bc50550b056,2,0,2,0
whitedns_android,scripts,1d049e8d8526d31380b586c02d39f262b84a480e1b3cc2a7a62fdccf0940151c,1,0,1,0
whitedns_android,third_party,3f9fa7afd92bdee65f27d806ed90afe8767622ccb7e4abff42150023689bf9df,0,1,2,0
whitedns_android,third_party/fonts,3f9fa7afd92bdee65f27d806ed90afe8767622ccb7e4abff42150023689bf9df,0,1,2,0
whitedns_android,third_party/fonts/vazirmatn,3f9fa7afd92bdee65f27d806ed90afe8767622ccb7e4abff42150023689bf9df,2,0,2,0
proofmode_android,.,8f59ce0b58ea75216bf64292d35470b9f24b766b5f2def4c8b9ce0ef6f646d5f,15,13,544,0
proofmode_android,.github,80b66f6769cb9e927fa22679877df27bc35a9ea082a5df48489bfba97e2edec2,1,0,1,0
proofmode_android,.idea,f29dc1a611a179ff1a8bb0bf47aa4ed27b548e61a949693b0197cd162739d2a3,4,0,4,0
proofmode_android,.tx,c50d0e869299bba8085f1c6e10595d7ccf95f12c79e06cb3da5b747f5426daa7,1,0,1,0
proofmode_android,android-libproofcam,06842d17090042d58c0744cfc9528c9956313edeb791be5140d62f6bdbea959f,2,1,80,0
proofmode_android,android-libproofcam/src,c4aba71ad090feacd6bdfdfb8ecf9b6fd46b44328c66a6f320c5fc95cf79d80b,0,1,78,0
proofmode_android,android-libproofcam/src/main,c4aba71ad090feacd6bdfdfb8ecf9b6fd46b44328c66a6f320c5fc95cf79d80b,2,2,78,0
proofmode_android,android-libproofcam/src/main/java,45f4491ff73670978795f1c09d7408dfa2ac04ce7b9cfe274ca1b589886b1608,0,1,26,0
proofmode_android,android-libproofcam/src/main/java/org,45f4491ff73670978795f1c09d7408dfa2ac04ce7b9cfe274ca1b589886b1608,0,1,26,0
proofmode_android,android-libproofcam/src/main/java/org/witness,45f4491ff73670978795f1c09d7408dfa2ac04ce7b9cfe274ca1b589886b1608,0,1,26,0
proofmode_android,android-libproofcam/src/main/java/org/witness/proofmode,45f4491ff73670978795f1c09d7408dfa2ac04ce7b9cfe274ca1b589886b1608,0,1,26,0
proofmode_android,android-libproofcam/src/main/java/org/witness/proofmode/camera,45f4491ff73670978795f1c09d7408dfa2ac04ce7b9cfe274ca1b589886b1608,1,5,26,0
proofmode_android,android-libproofcam/src/main/java/org/witness/proofmode/camera/adapter,377ca76b2756afc971b9a39e2e365f7dee4d014894389ac39555786c8e11e3fc,1,0,1,0
proofmode_android,android-libproofcam/src/main/java/org/witness/proofmode/camera/analyzer,086c6e3624a24e7fd9c028a78cb6df63c027ed460d5c887363e730d9b09e694d,1,0,1,0
proofmode_android,android-libproofcam/src/main/java/org/witness/proofmode/camera/enums,7181a9520b693f2231123ab54f401f36fc1260d8758866ca62cc93008ae3a76f,1,0,1,0
proofmode_android,android-libproofcam/src/main/java/org/witness/proofmode/camera/fragments,401fdc6bf728d9269c6c8e11d7470a4e5e8fec473c29d31847194e9bb50edde8,14,0,14,0
proofmode_android,android-libproofcam/src/main/java/org/witness/proofmode/camera/utils,d8b4e57486815aa123cb3b8b749a536b69a95f702448175e3ad7b3b704cd1885,8,0,8,0
proofmode_android,android-libproofcam/src/main/res,d6b7ce83eecbf356e347a8e794b8354a49cc5aa0bb53c5e7d87dadecd2ca6de7,0,4,50,0
proofmode_android,android-libproofcam/src/main/res/anim,229cbaa24abe6dc760459215229d182247c3e4790f3ba227b5b4369085205ae0,4,0,4,0
proofmode_android,android-libproofcam/src/main/res/drawable,d0a3e7419eb13241cf7ba12e2c3033be14929c0b2abf27f0b6c2bc1af9498fa2,40,0,40,0
proofmode_android,android-libproofcam/src/main/res/menu,b6a89c1453e18d111a651e4bfbde37741e10c485469ef5f347752623f7c997a7,1,0,1,0
proofmode_android,android-libproofcam/src/main/res/values,09b3dcb8870daf6e2062613990610551b8cd6649e5d6b8243f86aab3910af4ea,5,0,5,0
proofmode_android,android-libproofmode,840aab307fcca773482d8c62520b0c4053701e7e4efe0e6fdbb3912311b97529,3,1,59,0
proofmode_android,android-libproofmode/src,950fedb5d5e0cac633814a21e0bf13c8a5a39abfd7938bbe83de4170b9308091,0,3,56,0
proofmode_android,android-libproofmode/src/androidTest,5f63034c1c9ca04f062382494cfb245bb6c2be074985ebd38b311b71e33eb595,0,2,3,0
proofmode_android,android-libproofmode/src/androidTest/assets,f6c53a2e1eecdbbcf1677fd9af2ea638c29f397ea979da5ebd3d8c402fea9abc,2,0,2,0
proofmode_android,android-libproofmode/src/androidTest/java,db301213e695b4039ea754fd657a5c493f05dc8b5ae0a4dceb065ae9c81a5e14,1,0,1,0
proofmode_android,android-libproofmode/src/main,e479a25bb61fdb616d18b9c3576eab090b97175d929598460959d3869e72a158,1,3,51,0
proofmode_android,android-libproofmode/src/main/assets,9f3e0e90abed030a2ddc1e383807fd65271c78e56817fe4fec94a80ab8c2b9e8,4,0,4,0
proofmode_android,android-libproofmode/src/main/java,7b2daa36bff7b814d9e99b1b672764fbc22b3ecfb7d607e243e85ee56c53a5b6,0,1,41,0
proofmode_android,android-libproofmode/src/main/java/org,7b2daa36bff7b814d9e99b1b672764fbc22b3ecfb7d607e243e85ee56c53a5b6,0,1,41,0
proofmode_android,android-libproofmode/src/main/java/org/witness,7b2daa36bff7b814d9e99b1b672764fbc22b3ecfb7d607e243e85ee56c53a5b6,0,1,41,0
proofmode_android,android-libproofmode/src/main/java/org/witness/proofmode,7b2daa36bff7b814d9e99b1b672764fbc22b3ecfb7d607e243e85ee56c53a5b6,3,6,41,0
proofmode_android,android-libproofmode/src/main/java/org/witness/proofmode/c2pa,6c51d08b6ebd4d3f09e7ec71bcd782fb673425cab9616188307c3a8cdd5c9297,6,3,13,0
proofmode_android,android-libproofmode/src/main/java/org/witness/proofmode/c2pa/custom,160c0898bc19c868365feb1561ee1f0323eaec1e5c6d8e644f5c0e71df987fe6,1,0,1,0
proofmode_android,android-libproofmode/src/main/java/org/witness/proofmode/c2pa/proofsign,501952a33ff601341c39e02002bf347ad4d9a43fcb7a5d9204fdfd712b665221,4,0,4,0
proofmode_android,android-libproofmode/src/main/java/org/witness/proofmode/c2pa/selfsign,1c498ea016193273724542bc8adee1342c606e219061226384d3a2b753b258d6,2,0,2,0
proofmode_android,android-libproofmode/src/main/java/org/witness/proofmode/crypto,de4479587cb963f14f30d69282fd74809a1a5bebdfa05181f2992ad42436bd55,1,1,5,0
proofmode_android,android-libproofmode/src/main/java/org/witness/proofmode/crypto/pgp,0425aa11ca4a80d3848e4c181be672435fd677cd6b2cef7a5ace7c161bac3122,4,0,4,0
proofmode_android,android-libproofmode/src/main/java/org/witness/proofmode/notarization,8e72f2816cc0eb8f03474262420c449052bf6c9e54b9bce893fcedf53533707f,2,0,2,0
proofmode_android,android-libproofmode/src/main/java/org/witness/proofmode/service,479acefc3a893eeef4b068635eea2664fb703a59368e1ece37a2d7bc68cbfe32,7,0,7,0
proofmode_android,android-libproofmode/src/main/java/org/witness/proofmode/storage,00ff53a59fd34fb77e863d9f909778fe66edc247bfe1bd06cedbe600793250ba,7,0,7,0
proofmode_android,android-libproofmode/src/main/java/org/witness/proofmode/util,8e01e7ff9f49fc8ab26bd3ad4af67f5dbcf055f89232018644deb07a8facb2bc,4,0,4,0
proofmode_android,android-libproofmode/src/main/res,3edf1d0df698eda69c021fe6d2b5c7041aa5da653a508b0ecd7cda0fe5f0ac59,0,2,5,0
proofmode_android,android-libproofmode/src/main/res/drawable,55479e27ce2693784a3b392fdab133daf86024e9f0657fec8619c73d0bd1ec2b,3,0,3,0
proofmode_android,android-libproofmode/src/main/res/values,bf7fb97b32b46a22222403abb9c96b0eee3be023db4e6c8eaab3aca823f8ec4e,2,0,2,0
proofmode_android,android-libproofmode/src/test,b9bba8c88100b7b4121660d868845e0afa3a1523b4de53cef6ec7ebc6d87b51c,0,2,2,0
proofmode_android,android-libproofmode/src/test/java,f8e8f7fdde8ac84f874985ab77ef7b3a2a6de5e1f0b331c634513353c00c783d,0,1,1,0
proofmode_android,android-libproofmode/src/test/java/org,f8e8f7fdde8ac84f874985ab77ef7b3a2a6de5e1f0b331c634513353c00c783d,0,1,1,0
proofmode_android,android-libproofmode/src/test/java/org/witness,f8e8f7fdde8ac84f874985ab77ef7b3a2a6de5e1f0b331c634513353c00c783d,0,1,1,0
proofmode_android,android-libproofmode/src/test/java/org/witness/proofmode,f8e8f7fdde8ac84f874985ab77ef7b3a2a6de5e1f0b331c634513353c00c783d,0,1,1,0
proofmode_android,android-libproofmode/src/test/java/org/witness/proofmode/c2pa,f8e8f7fdde8ac84f874985ab77ef7b3a2a6de5e1f0b331c634513353c00c783d,0,1,1,0
proofmode_android,android-libproofmode/src/test/java/org/witness/proofmode/c2pa/proofsign,f8e8f7fdde8ac84f874985ab77ef7b3a2a6de5e1f0b331c634513353c00c783d,1,0,1,0
proofmode_android,android-libproofmode/src/test/resources,9ec90a39750381d3f98667a2a3eae675c9d9ab01f6ab4d0261911440a70cb2fa,1,0,1,0
proofmode_android,android-nostr,9b83f5b550fa97c3d492cd41140ace82d7776342268c949d5c0671ff52e30afa,2,1,6,0
proofmode_android,android-nostr/src,95e7c1643820ec674c5d88bb5b5fb9159299890ffb6001ab1c6d525e54f513d4,0,1,4,0
proofmode_android,android-nostr/src/main,95e7c1643820ec674c5d88bb5b5fb9159299890ffb6001ab1c6d525e54f513d4,1,1,4,0
proofmode_android,android-nostr/src/main/java,ac4ea4db0abc71ef547db5bbd60be8464e409a7e543133e65082b876da5eed55,0,1,3,0
proofmode_android,android-nostr/src/main/java/org,ac4ea4db0abc71ef547db5bbd60be8464e409a7e543133e65082b876da5eed55,0,1,3,0
proofmode_android,android-nostr/src/main/java/org/witness,ac4ea4db0abc71ef547db5bbd60be8464e409a7e543133e65082b876da5eed55,0,1,3,0
proofmode_android,android-nostr/src/main/java/org/witness/proofmode,ac4ea4db0abc71ef547db5bbd60be8464e409a7e543133e65082b876da5eed55,0,1,3,0
proofmode_android,android-nostr/src/main/java/org/witness/proofmode/notaries,ac4ea4db0abc71ef547db5bbd60be8464e409a7e543133e65082b876da5eed55,3,0,3,0
proofmode_android,android-opentimestamps,dbacba36ad4dc45e09c38a5d11c8b3e6e34f3170985948413d36d87f9818d047,1,1,49,0
proofmode_android,android-opentimestamps/src,42ca35281f783e33e2d1268ca85150ab917e4065f0dd606f227af7c7d2658bb9,0,1,48,0
proofmode_android,android-opentimestamps/src/main,42ca35281f783e33e2d1268ca85150ab917e4065f0dd606f227af7c7d2658bb9,1,1,48,0
proofmode_android,android-opentimestamps/src/main/java,0db59f4a0552e2f9b93c8e42ae5520bc6d860642523a5257b81c883bbb2bc9fe,0,2,47,0
proofmode_android,android-opentimestamps/src/main/java/com,27aa0b1517969a1da1d50de30048562163a1a610853364cb8423282054cefc73,0,1,46,0
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall,27aa0b1517969a1da1d50de30048562163a1a610853364cb8423282054cefc73,0,2,46,0
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/http,054c5ce673b560a28453a1f93a261314ce82d773efed73ef83f1c0b88480b0ff,2,0,2,0
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots,69c6272f38a241b0b63b317f055b47860ef84e795361f4ae825720b1f343ab5c,16,4,44,0
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/attestation,59656c78f7a953f9f409fd2415307088552f1719e21e98b8e86abdaa4008798b,6,0,6,0
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/crypto,644ee23adf6508f78b3973e53616996cf6c3ca9286d80dfa8738c0f6c8f0c14e,7,0,7,0
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/exceptions,cfee3ab5022d90b243a56ce57b98dc4561c22a3e2d69a3f6de6b0183670a8a0f,5,0,5,0
proofmode_android,android-opentimestamps/src/main/java/com/eternitywall/ots/op,9f4c3a6e6b80abae35759f6fedd0d2b96a387fa02dd7755670d5dda2a350c988,10,0,10,0
proofmode_android,android-opentimestamps/src/main/java/org,b7f71846a10ff95ea74a1e42d32a0822e1d58aa4dfcdea61e6397641926344e3,0,1,1,0
proofmode_android,android-opentimestamps/src/main/java/org/witness,b7f71846a10ff95ea74a1e42d32a0822e1d58aa4dfcdea61e6397641926344e3,0,1,1,0
proofmode_android,android-opentimestamps/src/main/java/org/witness/proofmode,b7f71846a10ff95ea74a1e42d32a0822e1d58aa4dfcdea61e6397641926344e3,0,1,1,0
proofmode_android,android-opentimestamps/src/main/java/org/witness/proofmode/notaries,b7f71846a10ff95ea74a1e42d32a0822e1d58aa4dfcdea61e6397641926344e3,1,0,1,0
proofmode_android,app,7b0b78f5bc22963a4b936a2742b31e693d4aa603b8dac944f1b885cb4a606b22,3,2,221,0
proofmode_android,app/libs,aeb69fd122fbe3c6e7e508687b4d8c1e3cf18077b10b672b6ae55a187bc358f8,1,0,1,0
proofmode_android,app/src,f55c0db8a79fd4b71da7ef3103f9471bb71e63531d632360791c10b1e52f8d97,0,3,217,0
proofmode_android,app/src/androidTest,b4f875c151ca23b22f01141e6d0922ddece72adff8596f2663fca42c2b133452,0,1,2,0
proofmode_android,app/src/androidTest/java,b4f875c151ca23b22f01141e6d0922ddece72adff8596f2663fca42c2b133452,0,1,2,0
proofmode_android,app/src/androidTest/java/org,b4f875c151ca23b22f01141e6d0922ddece72adff8596f2663fca42c2b133452,0,1,2,0
proofmode_android,app/src/androidTest/java/org/witness,b4f875c151ca23b22f01141e6d0922ddece72adff8596f2663fca42c2b133452,0,1,2,0
proofmode_android,app/src/androidTest/java/org/witness/proofmode,b4f875c151ca23b22f01141e6d0922ddece72adff8596f2663fca42c2b133452,2,0,2,0
proofmode_android,app/src/debug,e7116fde2d6b6931228b41584994760624667500eef70237a8b6fac9046e394a,0,1,1,0
proofmode_android,app/src/debug/res,e7116fde2d6b6931228b41584994760624667500eef70237a8b6fac9046e394a,0,1,1,0
proofmode_android,app/src/debug/res/values,e7116fde2d6b6931228b41584994760624667500eef70237a8b6fac9046e394a,1,0,1,0
proofmode_android,app/src/main,0c4c549faef928e89c6e60b38b4b39f3b26f0d5e390a4a36d19fd3d1b913f42e,2,3,214,0
proofmode_android,app/src/main/assets,307eb43a1ad30fc80298cc032f57ee7f76b7708deef1d66dce4695b44ca3209f,3,1,20,0
proofmode_android,app/src/main/assets/datalegend,45347dd4df80db0bf2639e9367f219f505cf8432f2e2ab5332da55bf17bfb1a9,17,0,17,0
proofmode_android,app/src/main/java,f7cd9d2efc6187279b6a8834886855454543579495ce02eb9cfa241222c02623,1,1,28,0
proofmode_android,app/src/main/java/org,0d574c3640a35c5f25abe448d2a7746bd1dd78007e6c8a4772bf9384e8cbc24f,0,1,27,0
proofmode_android,app/src/main/java/org/witness,0d574c3640a35c5f25abe448d2a7746bd1dd78007e6c8a4772bf9384e8cbc24f,0,1,27,0
proofmode_android,app/src/main/java/org/witness/proofmode,0d574c3640a35c5f25abe448d2a7746bd1dd78007e6c8a4772bf9384e8cbc24f,8,4,27,0
proofmode_android,app/src/main/java/org/witness/proofmode/onboarding,db31faf04020bcef12e566fb3789e7bd9a7c9d12f3b88a2cdeb1756b9ab4605b,7,0,7,0
proofmode_android,app/src/main/java/org/witness/proofmode/share,db073a926b9125f436d265ff948b63552947335febefab3c1c52e22b89c46f54,3,0,3,0
proofmode_android,app/src/main/java/org/witness/proofmode/ui,4b01e723ce27933fbd97cae28c34f3578f9ae4c8b791aa83ac08af16a95c0e08,6,0,6,0
proofmode_android,app/src/main/java/org/witness/proofmode/util,1c001bdfd00b3056eae39e0ce663de510ce804ec166a6d9ecdafb2fd7b3669f7,3,0,3,0
proofmode_android,app/src/main/res,b46ee39517930d5bed31f4a23e5167d533806c1de6e25f88854d8b3b43540869,0,40,164,0
proofmode_android,app/src/main/res/drawable,b0a713e9ae232f0b0f854bd36cac68a8253c25078715cdabe646145cc7fb2ab4,64,0,64,0
proofmode_android,app/src/main/res/drawable-hdpi,53040272d623d128dbbcf77a4ed409af5e7fc4a64237c6f2d439eeb33d9ae00b,4,0,4,0
proofmode_android,app/src/main/res/drawable-mdpi,e5ed4c2187308604a5b12170b1b61487141689342b5cfb9112b13546b401faee,3,0,3,0
proofmode_android,app/src/main/res/drawable-xhdpi,83854c7895763c8cadf5ca21c6f1b9e2b17be273d2b5d94d28ba85502c836970,3,0,3,0
proofmode_android,app/src/main/res/drawable-xxhdpi,7f9c0bce1a1f26390ed5d9cb67ab7542c824038f1f6af665f70702d764d8c727,3,0,3,0
proofmode_android,app/src/main/res/drawable-xxxhdpi,6db218404cee52a79e8eefb9f1a516a185f9e5b29e2eb02fa0cc94423cedd617,3,0,3,0
proofmode_android,app/src/main/res/font,807c2eadb48973b9ba4b68fdbc3358a0638db3948e8aff9bb3c67852a7da8478,2,0,2,0
proofmode_android,app/src/main/res/layout,befe0359266314d5080df83bce0ff3bcf42bdcf2efefa8470cfce8d79528f29a,24,0,24,0
proofmode_android,app/src/main/res/menu,3d5bcd21abeac826785903f7c0f368ca44fb1cf253237808fd43911fd0d4652c,4,0,4,0
proofmode_android,app/src/main/res/mipmap-anydpi-v26,5987206fecb608fc058f213a34d7959c8c4620ec890c450bc253c43d50825482,2,0,2,0
proofmode_android,app/src/main/res/mipmap-hdpi,ea03038ff7ae0c5bed1d8e071658d4cab45ed5f46d469d71d3c6ca1f9b0c1526,3,0,3,0
proofmode_android,app/src/main/res/mipmap-mdpi,27aa7dba90b663c73e8eebbf147d9ca00bbfad0295070f0e8fcd71c42d99dcce,3,0,3,0
proofmode_android,app/src/main/res/mipmap-xhdpi,ae46926b36bc4616b761bf2c3429978a2d82a5872665048a0ce49c504066c00a,3,0,3,0
proofmode_android,app/src/main/res/mipmap-xxhdpi,42ee2c8accba08c63380c587cdd940d0b61121d1c56eada04efe3a6042046096,3,0,3,0
proofmode_android,app/src/main/res/mipmap-xxxhdpi,9402ecdb9d8f87d2ece2938ddd1f39bf4c3791e0041d65857a30516df1c69597,3,0,3,0
