donor,path,line,kind,symbol,surface_sha256,semantic_record_ids
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,58,type,ProxyServer,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,74,function,__init__,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,169,function,_cfg_int,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,177,function,_cfg_float,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,186,function,_normalize_download_extensions,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,207,function,_track_current_task,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,213,function,_untrack_task,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,217,function,_is_blocked,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,220,function,_is_bypassed,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,223,function,_cache_allowed,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,232,function,start,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,291,function,stop,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,320,function,_on_client,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,375,function,_on_socks_client,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,431,function,_relay_tcp_over_http,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,463,function,write_to_client,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,499,function,uploader,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,564,function,downloader,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,651,function,_do_connect,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,670,function,_handle_target_tunnel,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,781,function,_sni_rewrite_ip,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,797,function,_hosts_ip,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,823,function,_is_google_domain,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,832,function,_is_google_owned_domain,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,840,function,_is_direct_google_excluded,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,851,function,_is_direct_google_allowed,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,862,function,_direct_temporarily_disabled,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,874,function,_remember_direct_failure,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,879,function,_direct_failure_keys,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,891,function,_open_tcp_connection,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,949,function,_do_direct_tunnel,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,975,function,pipe,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,1007,function,_do_sni_rewrite_tunnel,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,1057,function,pipe,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,1082,function,_do_plain_http_tunnel,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,1087,function,_do_mitm_connect,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,1136,function,_relay_http_stream,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,1314,function,_relay_smart,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,1346,function,_is_likely_download,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,1359,function,_maybe_stream_download,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_server.py,1385,function,_do_http,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_support.py,36,function,is_ip_literal,942134c71a046626f445b07e080a94fd95a5f7ccc36c9bf2380996d2cf8fe109,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_support.py,46,function,parse_content_length,942134c71a046626f445b07e080a94fd95a5f7ccc36c9bf2380996d2cf8fe109,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_support.py,60,function,has_unsupported_transfer_encoding,942134c71a046626f445b07e080a94fd95a5f7ccc36c9bf2380996d2cf8fe109,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_support.py,77,function,load_host_rules,942134c71a046626f445b07e080a94fd95a5f7ccc36c9bf2380996d2cf8fe109,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_support.py,92,function,host_matches_rules,942134c71a046626f445b07e080a94fd95a5f7ccc36c9bf2380996d2cf8fe109,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_support.py,100,function,header_value,942134c71a046626f445b07e080a94fd95a5f7ccc36c9bf2380996d2cf8fe109,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_support.py,109,function,should_trace_host,942134c71a046626f445b07e080a94fd95a5f7ccc36c9bf2380996d2cf8fe109,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_support.py,117,function,log_response_summary,942134c71a046626f445b07e080a94fd95a5f7ccc36c9bf2380996d2cf8fe109,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_support.py,186,type,ResponseCache,942134c71a046626f445b07e080a94fd95a5f7ccc36c9bf2380996d2cf8fe109,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_support.py,189,function,__init__,942134c71a046626f445b07e080a94fd95a5f7ccc36c9bf2380996d2cf8fe109,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_support.py,196,function,get,942134c71a046626f445b07e080a94fd95a5f7ccc36c9bf2380996d2cf8fe109,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_support.py,210,function,put,942134c71a046626f445b07e080a94fd95a5f7ccc36c9bf2380996d2cf8fe109,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_support.py,224,function,parse_ttl,942134c71a046626f445b07e080a94fd95a5f7ccc36c9bf2380996d2cf8fe109,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_support.py,259,function,cors_preflight_response,942134c71a046626f445b07e080a94fd95a5f7ccc36c9bf2380996d2cf8fe109,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/proxy_support.py,285,function,inject_cors_headers,942134c71a046626f445b07e080a94fd95a5f7ccc36c9bf2380996d2cf8fe109,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/socks5.py,22,function,negotiate_socks5,7f72549ac9eb91de39cc34618942c51e7bbdf589a7f2b10e392d3921306458b7,BASE04;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,33,type,TunnelMode,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,41,type,TunnelState,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,56,function,is_expired,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,60,function,needs_ping,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,64,function,update_activity,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,68,function,update_ping,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,72,function,add_send_data,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,79,function,get_send_data,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,85,function,add_recv_data,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,89,function,get_recv_data,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,96,type,TCPTunnelServer,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,107,function,__init__,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,148,function,start,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,168,function,stop,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,174,function,_handle_client,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,246,function,_polling_relay_loop,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,307,function,_websocket_relay_loop,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,352,function,_relay_chunk,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,385,function,_create_websocket_connection,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,430,function,_ws_sender,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,460,function,_ws_receiver,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,480,function,_detect_protocol,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,496,function,_extract_target,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,525,function,_cleanup_expired_tunnels,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,546,function,_keep_alive_pinger,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,562,function,get_stats,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/proxy/tcp_tunnel.py,567,function,create_tunnel_server,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,BASE04;JJ001;JJ002;JJ004
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,76,type,DomainFronter,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,91,function,__init__,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,250,function,_cfg_int,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,258,function,_cfg_float,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,266,function,_record_execution,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,272,function,_execution_logger,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,287,function,_ssl_ctx,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,299,function,_h2_available,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,306,function,_record_h2_success,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,309,function,_record_h2_failure,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,328,function,_stream_download_allowed,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,339,function,_mark_stream_download_failure,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,351,function,stream_download_allowed,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,354,function,_open,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,381,function,_next_sni,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,387,function,_ensure_sni_ranked,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,399,function,_rank_sni_hosts,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,436,function,_probe_sni_latency,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,446,function,_probe_sni_latency_once,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,506,function,_acquire,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,529,function,_release,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,547,function,_next_script_id,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,566,function,_is_sid_blacklisted,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,574,function,_blacklist_sid,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,584,function,_prune_blacklist,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,590,function,_pick_fanout_sids,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,612,function,_host_key,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,621,function,_coalesce_key,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,632,function,_retry_attempts_for_payload,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,637,function,_render_streaming_headers,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,655,function,_relay_payload_h1,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,673,function,_range_probe,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,706,function,_record_site,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
JJTcpOverHttpRelayVpn-python_testing_tcp_relay,src/relay/domain_fronter.py,721,function,stats_snapshot,d8767aee680789d9761bc5e15d128d444528557a2e502e3133704f865baa747f,BASE04;JJ001;JJ002;JJ005
