donor,path,sha256,line,kind,symbol,snippet
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/MainViewModel.kt,a3b7a83250458bfcee404ce94b37c6e36d8182bdb5af333e8fcb98e36fb07287,11,function,stopVpn,fun stopVpn(context: Context) {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,21,type,OutlineVpnService,class OutlineVpnService : VpnService() {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,37,function,start,fun start(context: Context) {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,41,function,stop,fun stop(context: Context) {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,45,function,newIntent,"private fun newIntent(context: Context, action: String): Intent {"
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,60,function,onCreate,override fun onCreate() {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,65,function,onStartCommand,"override fun onStartCommand(intent: Intent?, flags: Int, startId: Int): Int {"
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,84,function,start,private fun start() = scope.launch(Dispatchers.IO) {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,132,function,checkServerConnectivity,private fun checkServerConnectivity(client: Client): ErrorCode {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,145,function,startForegroundWithNotification,private fun startForegroundWithNotification() {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,167,function,getNotificationBuilder,private fun getNotificationBuilder(): Notification.Builder? {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,195,function,getPackageMainActivityClass,private fun getPackageMainActivityClass(): Class<*>? {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,204,type,class,enum class ErrorCode(val value: Int) {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,220,function,newBuilder,fun newBuilder(): Builder {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,225,function,getApplicationName,fun getApplicationName(): String {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,231,function,stop,private fun stop() {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,237,function,stopVpnTunnel,private fun stopVpnTunnel() {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,242,function,stopForeground,private fun stopForeground() {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,247,function,onRevoke,override fun onRevoke() {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/OutlineVpnService.kt,45c07565f89b02cb15f995c65fbf562cc4206f1fe6013fda02d1b742383d0083,252,function,onDestroy,override fun onDestroy() {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/VpnTunnel.java,3c5443e4e16bbcf162a15f1fa52eb50359c013b91bb2cc21b2e9c77f82c866f3,37,type,VpnTunnel,public class VpnTunnel {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/VpnTunnel.java,3c5443e4e16bbcf162a15f1fa52eb50359c013b91bb2cc21b2e9c77f82c866f3,117,type,file,"LOG.severe(""Failed to close the VPN interface file descriptor."");"
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/VpnTunnel.java,3c5443e4e16bbcf162a15f1fa52eb50359c013b91bb2cc21b2e9c77f82c866f3,195,type,Subnet,private static class Subnet {
outline_tun2socks_demo,app/src/main/java/app/hankdev/outline/demo/ui/theme/Theme.kt,de50b58a2afd15c28d5e3cfd995f202a3e7d3a36503a91c7382978459227c6a6,41,function,Outlinegotun2socksdemoTheme,fun Outlinegotun2socksdemoTheme(
outline_tun2socks_demo,app/src/test/java/app/hankdev/outline/demo/ExampleUnitTest.kt,7c35bcff7e61e2de41634d044cea80e293d5b703e00613b1fb14ca401955fba1,11,type,ExampleUnitTest,class ExampleUnitTest {
outline_tun2socks_demo,app/src/test/java/app/hankdev/outline/demo/ExampleUnitTest.kt,7c35bcff7e61e2de41634d044cea80e293d5b703e00613b1fb14ca401955fba1,13,function,addition_isCorrect,fun addition_isCorrect() {
outline_apps,.storybook/main.js,2d63e38174d85eade365c4fd7c6c8ef1d95f0782af732ca6109905826de8800f,23,function,getAbsolutePath,function getAbsolutePath(value) {
outline_apps,client/capacitor/plugins/capacitor-plugin-outline/src/definitions.ts,82924efc6deb7414d32da0a6ba8ca1673a56fed3de70c1ab6eecb838b5f7ae7c,19,type,CapacitorPluginOutline,export interface CapacitorPluginOutline {
outline_apps,client/capacitor/plugins/capacitor-plugin-outline/src/web.ts,32e535c47fa065ee1084257447874031ab1ff8ead3cb698581c17794763a765f,22,type,CapacitorPluginOutlineWeb,export class CapacitorPluginOutlineWeb
outline_apps,client/capacitor/src/browser_method_channel.ts,6787fabd2e682aef23554bf045c29d9a42f7d55d012e5f136cfc984e2f2afc9a,23,type,CapacitorBrowserMethodChannel,export class CapacitorBrowserMethodChannel implements MethodChannel {
outline_apps,client/capacitor/src/browser_method_channel.ts,6787fabd2e682aef23554bf045c29d9a42f7d55d012e5f136cfc984e2f2afc9a,45,function,parseTunnelConfigBrowser,function parseTunnelConfigBrowser(input: string): string {
outline_apps,client/capacitor/src/browser_method_channel.ts,6787fabd2e682aef23554bf045c29d9a42f7d55d012e5f136cfc984e2f2afc9a,65,function,extractSsUrl,function extractSsUrl(s: string): string | null {
outline_apps,client/capacitor/src/browser_method_channel.ts,6787fabd2e682aef23554bf045c29d9a42f7d55d012e5f136cfc984e2f2afc9a,75,function,ssUrlToFirstHopJson,function ssUrlToFirstHopJson(ssUrl: string): string {
outline_apps,client/capacitor/src/browser_method_channel.ts,6787fabd2e682aef23554bf045c29d9a42f7d55d012e5f136cfc984e2f2afc9a,88,type,LegacyServerJson,interface LegacyServerJson {
outline_apps,client/capacitor/src/browser_method_channel.ts,6787fabd2e682aef23554bf045c29d9a42f7d55d012e5f136cfc984e2f2afc9a,96,function,legacyJsonTunnelToFirstHopJson,function legacyJsonTunnelToFirstHopJson(jsonStr: string): string {
outline_apps,client/capacitor/src/index.ts,340ee8c247b28d13548ded5e9ae4b07c8253ceaade87bc9e8fd7d558f55a6d2e,24,type,MethodChannel,"type MethodChannel,"
outline_apps,client/capacitor/src/index.ts,340ee8c247b28d13548ded5e9ae4b07c8253ceaade87bc9e8fd7d558f55a6d2e,34,type,VpnInstaller,"import {NoOpVpnInstaller, type VpnInstaller} from '@web/app/vpn_installer';"
outline_apps,client/capacitor/src/index.ts,340ee8c247b28d13548ded5e9ae4b07c8253ceaade87bc9e8fd7d558f55a6d2e,35,type,Tags,"import {SentryErrorReporter, type Tags} from '@web/shared/error_reporter';"
outline_apps,client/capacitor/src/index.ts,340ee8c247b28d13548ded5e9ae4b07c8253ceaade87bc9e8fd7d558f55a6d2e,39,type,AsyncVpnApi,interface AsyncVpnApi extends VpnApi {
outline_apps,client/capacitor/src/index.ts,340ee8c247b28d13548ded5e9ae4b07c8253ceaade87bc9e8fd7d558f55a6d2e,47,type,CapacitorClipboard,class CapacitorClipboard extends AbstractClipboard {
outline_apps,client/capacitor/src/index.ts,340ee8c247b28d13548ded5e9ae4b07c8253ceaade87bc9e8fd7d558f55a6d2e,60,type,CapacitorErrorReporter,class CapacitorErrorReporter extends SentryErrorReporter {
outline_apps,client/capacitor/src/index.ts,340ee8c247b28d13548ded5e9ae4b07c8253ceaade87bc9e8fd7d558f55a6d2e,82,type,CapacitorMethodChannel,class CapacitorMethodChannel implements MethodChannel {
outline_apps,client/capacitor/src/index.ts,340ee8c247b28d13548ded5e9ae4b07c8253ceaade87bc9e8fd7d558f55a6d2e,92,type,CapacitorVpnApi,class CapacitorVpnApi implements AsyncVpnApi {
outline_apps,client/capacitor/src/index.ts,340ee8c247b28d13548ded5e9ae4b07c8253ceaade87bc9e8fd7d558f55a6d2e,131,type,CapacitorPlatform,class CapacitorPlatform implements OutlinePlatform {
outline_apps,client/capacitor/src/index.ts,340ee8c247b28d13548ded5e9ae4b07c8253ceaade87bc9e8fd7d558f55a6d2e,184,function,wireExternalLinkHandling,function wireExternalLinkHandling() {
outline_apps,client/electron/app_paths.ts,3b5b6befd0863675fe85fd861f84188593bf408996111fe6a6982b57b3321676,30,function,platformBinaryDir,function platformBinaryDir() {
outline_apps,client/electron/app_paths.ts,3b5b6befd0863675fe85fd861f84188593bf408996111fe6a6982b57b3321676,41,function,unpackedAppPath,function unpackedAppPath() {
outline_apps,client/electron/app_paths.ts,3b5b6befd0863675fe85fd861f84188593bf408996111fe6a6982b57b3321676,51,function,getAppPath,export function getAppPath() {
outline_apps,client/electron/app_paths.ts,3b5b6befd0863675fe85fd861f84188593bf408996111fe6a6982b57b3321676,59,function,pathToEmbeddedTun2socksBinary,export function pathToEmbeddedTun2socksBinary() {
outline_apps,client/electron/app_paths.ts,3b5b6befd0863675fe85fd861f84188593bf408996111fe6a6982b57b3321676,69,function,pathToBackendLibrary,export function pathToBackendLibrary() {
outline_apps,client/electron/app_paths.ts,3b5b6befd0863675fe85fd861f84188593bf408996111fe6a6982b57b3321676,84,function,pathToEmbeddedOutlineService,export function pathToEmbeddedOutlineService() {
outline_apps,client/electron/connectivity.ts,4f3db6854ab5456387acfa8a0fb4b853f0c5a76be6a749dff9e6826e48ab8936,27,function,lookupIp,export function lookupIp(hostname: string): Promise<string> {
outline_apps,client/electron/go_helpers.ts,e9c2ea7426dc82d8c4b158086593a0312430530270d47834acad89cfb2b328bb,35,function,checkUDPConnectivity,export function checkUDPConnectivity(
outline_apps,client/electron/go_helpers.ts,e9c2ea7426dc82d8c4b158086593a0312430530270d47834acad89cfb2b328bb,57,function,checkUDPConnectivityWindows,export function checkUDPConnectivityWindows(
outline_apps,client/electron/go_helpers.ts,e9c2ea7426dc82d8c4b158086593a0312430530270d47834acad89cfb2b328bb,69,function,checkUDPConnectivityWithArgs,async function checkUDPConnectivityWithArgs(
outline_apps,client/electron/go_plugin.ts,10ae085e9f8c19be2be51e62795da1e0af6591853d1e00b2ce2f5218d5f76b5f,33,function,invokeGoMethod,export async function invokeGoMethod(
outline_apps,client/electron/go_plugin.ts,10ae085e9f8c19be2be51e62795da1e0af6591853d1e00b2ce2f5218d5f76b5f,51,type,CallbackFunction,export type CallbackFunction = (data: string) => string;
outline_apps,client/electron/go_plugin.ts,10ae085e9f8c19be2be51e62795da1e0af6591853d1e00b2ce2f5218d5f76b5f,54,type,CallbackToken,export type CallbackToken = number;
outline_apps,client/electron/go_plugin.ts,10ae085e9f8c19be2be51e62795da1e0af6591853d1e00b2ce2f5218d5f76b5f,64,function,registerCallback,export async function registerCallback(
outline_apps,client/electron/go_plugin.ts,10ae085e9f8c19be2be51e62795da1e0af6591853d1e00b2ce2f5218d5f76b5f,79,function,unregisterCallback,export async function unregisterCallback(token: CallbackToken): Promise<void> {
outline_apps,client/electron/go_plugin.ts,10ae085e9f8c19be2be51e62795da1e0af6591853d1e00b2ce2f5218d5f76b5f,88,function,getDefaultCallbackManager,function getDefaultCallbackManager(): CallbackManager {
outline_apps,client/electron/go_plugin.ts,10ae085e9f8c19be2be51e62795da1e0af6591853d1e00b2ce2f5218d5f76b5f,95,type,CallbackManager,class CallbackManager {
outline_apps,client/electron/go_plugin.ts,10ae085e9f8c19be2be51e62795da1e0af6591853d1e00b2ce2f5218d5f76b5f,150,function,getDefaultBackendChannel,function getDefaultBackendChannel(): BackendChannel {
outline_apps,client/electron/go_plugin.ts,10ae085e9f8c19be2be51e62795da1e0af6591853d1e00b2ce2f5218d5f76b5f,157,type,BackendChannel,class BackendChannel {
outline_apps,client/electron/go_plugin.ts,10ae085e9f8c19be2be51e62795da1e0af6591853d1e00b2ce2f5218d5f76b5f,161,type,in,/** An auto releasable `const char *` type in koffi */
outline_apps,client/electron/go_vpn_tunnel.ts,2d3dd6c31f1d83edb65801f9342b68f845f18cd83c00298196c277dcf269a419,48,type,GoVpnTunnel,export class GoVpnTunnel implements VpnTunnel {
outline_apps,client/electron/go_vpn_tunnel.ts,2d3dd6c31f1d83edb65801f9342b68f845f18cd83c00298196c277dcf269a419,263,type,GoTun2socks,class GoTun2socks {
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,85,type,Options,const enum Options {
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,95,function,setupSentry,function setupSentry(): void {
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,108,function,setupMenu,function setupMenu(): void {
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,128,function,setupTray,function setupTray(): void {
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,138,function,setupWindow,function setupWindow(): void {
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,241,function,updateTray,function updateTray(status: TunnelStatus) {
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,268,function,createTrayIconImage,function createTrayIconImage(imageName: string) {
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,280,function,quitApp,async function quitApp() {
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,286,function,interceptShadowsocksLink,function interceptShadowsocksLink(argv: string[]) {
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,310,function,setupAutoLaunch,async function setupAutoLaunch(request: StartRequestJson): Promise<void> {
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,324,function,tearDownAutoLaunch,async function tearDownAutoLaunch() {
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,337,function,createVpnTunnel,async function createVpnTunnel(
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,357,function,startVpn,"async function startVpn(request: StartRequestJson, isAutoConnect: boolean) {"
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,402,function,stopVpn,async function stopVpn() {
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,418,function,setUiTunnelStatus,"function setUiTunnelStatus(status: TunnelStatus, tunnelId: string) {"
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,429,function,checkForUpdates,function checkForUpdates() {
outline_apps,client/electron/index.ts,59e67657608059a280ff33fa69951a00c6a60494b0356cf91d0cbe50d71f20b1,435,function,main,function main() {
outline_apps,client/electron/preload.d.ts,06b38a1c97acac33e00d7abc0a5b5feaad6a4f460cf72eee72e737d5e996e359,22,type,NativeOsApi,export interface NativeOsApi {
outline_apps,client/electron/preload.d.ts,06b38a1c97acac33e00d7abc0a5b5feaad6a4f460cf72eee72e737d5e996e359,26,type,ElectronApi,export interface ElectronApi {
outline_apps,client/electron/preload.d.ts,06b38a1c97acac33e00d7abc0a5b5feaad6a4f460cf72eee72e737d5e996e359,33,type,Window,interface Window {
outline_apps,client/electron/preload.ts,98464e4d8b0be36052b8a8de92a76666e8c797bdde77875cb70453e494ff0ed8,39,type,ElectronRendererMethodChannel,export class ElectronRendererMethodChannel {
outline_apps,client/electron/process.ts,1d8d8dd5e275e1ed82ed6e9cba7815660bdf5ca088c986278c13f006fe66fd8d,22,type,ProcessTerminatedExitCodeError,export class ProcessTerminatedExitCodeError extends Error {
outline_apps,client/electron/process.ts,1d8d8dd5e275e1ed82ed6e9cba7815660bdf5ca088c986278c13f006fe66fd8d,34,type,ProcessTerminatedSignalError,export class ProcessTerminatedSignalError extends Error {
outline_apps,client/electron/process.ts,1d8d8dd5e275e1ed82ed6e9cba7815660bdf5ca088c986278c13f006fe66fd8d,46,type,ChildProcessHelper,export class ChildProcessHelper {
outline_apps,client/electron/process.ts,1d8d8dd5e275e1ed82ed6e9cba7815660bdf5ca088c986278c13f006fe66fd8d,154,function,logExit,"function logExit(processName: string, exitCode?: number, signal?: string) {"
outline_apps,client/electron/routing_service.ts,60286d2f62f564ffec7eee48a1d8299b1a3a778a6a37bf54c46a320cac6294fc,29,type,RoutingServiceRequest,interface RoutingServiceRequest {
outline_apps,client/electron/routing_service.ts,60286d2f62f564ffec7eee48a1d8299b1a3a778a6a37bf54c46a320cac6294fc,34,type,RoutingServiceResponse,interface RoutingServiceResponse {
outline_apps,client/electron/routing_service.ts,60286d2f62f564ffec7eee48a1d8299b1a3a778a6a37bf54c46a320cac6294fc,42,type,RoutingServiceAction,enum RoutingServiceAction {
outline_apps,client/electron/routing_service.ts,60286d2f62f564ffec7eee48a1d8299b1a3a778a6a37bf54c46a320cac6294fc,48,type,RoutingServiceStatusCode,enum RoutingServiceStatusCode {
outline_apps,client/electron/routing_service.ts,60286d2f62f564ffec7eee48a1d8299b1a3a778a6a37bf54c46a320cac6294fc,66,type,RoutingDaemon,export class RoutingDaemon {
outline_apps,client/electron/routing_service.ts,60286d2f62f564ffec7eee48a1d8299b1a3a778a6a37bf54c46a320cac6294fc,272,function,executeCommandAsRoot,function executeCommandAsRoot(command: string): Promise<void> {
outline_apps,client/electron/routing_service.ts,60286d2f62f564ffec7eee48a1d8299b1a3a778a6a37bf54c46a320cac6294fc,295,function,installWindowsRoutingServices,function installWindowsRoutingServices(): Promise<void> {
outline_apps,client/electron/routing_service.ts,60286d2f62f564ffec7eee48a1d8299b1a3a778a6a37bf54c46a320cac6294fc,311,function,installRoutingServices,export async function installRoutingServices(): Promise<void> {
outline_apps,client/electron/tunnel_store.ts,bb2091d5a4bb6a0fbb4a92e8399a86ca28b33b1ec50d47814acee3b1eee5f4a8,21,type,TunnelStore,export class TunnelStore {
outline_apps,client/electron/tunnel_store.ts,bb2091d5a4bb6a0fbb4a92e8399a86ca28b33b1ec50d47814acee3b1eee5f4a8,85,function,isRequestValid,function isRequestValid(request: StartRequestJson) {
outline_apps,client/electron/types/socks/index.d.ts,d1217eb4d1370401be2497c066cdb911883150efafb6899152e9d60bcd466f1d,23,type,SocksSocketOptions,export interface SocksSocketOptions {
outline_apps,client/electron/types/socks/index.d.ts,d1217eb4d1370401be2497c066cdb911883150efafb6899152e9d60bcd466f1d,29,type,SocksAddress,export interface SocksAddress {
outline_apps,client/electron/types/socks/index.d.ts,d1217eb4d1370401be2497c066cdb911883150efafb6899152e9d60bcd466f1d,34,function,createConnection,export function createConnection(
outline_apps,client/electron/types/socks/index.d.ts,d1217eb4d1370401be2497c066cdb911883150efafb6899152e9d60bcd466f1d,39,function,createUDPFrame,export function createUDPFrame(
outline_apps,client/electron/vpn_service.ts,8667fb1591c676df6adaab4ab4956d0db80f1ef3fad9cd6ebc4f2ee10fd73015,22,type,VpnConfig,interface VpnConfig {
outline_apps,client/electron/vpn_service.ts,8667fb1591c676df6adaab4ab4956d0db80f1ef3fad9cd6ebc4f2ee10fd73015,33,type,EstablishVpnRequestJson,interface EstablishVpnRequestJson {
outline_apps,client/electron/vpn_service.ts,8667fb1591c676df6adaab4ab4956d0db80f1ef3fad9cd6ebc4f2ee10fd73015,38,function,establishVpn,export async function establishVpn(tsRequest: StartRequestJson) {
outline_apps,client/electron/vpn_service.ts,8667fb1591c676df6adaab4ab4956d0db80f1ef3fad9cd6ebc4f2ee10fd73015,76,function,closeVpn,export async function closeVpn(): Promise<void> {
outline_apps,client/electron/vpn_service.ts,8667fb1591c676df6adaab4ab4956d0db80f1ef3fad9cd6ebc4f2ee10fd73015,80,type,VpnStateChangeCallback,"export type VpnStateChangeCallback = (status: TunnelStatus, id: string) => void;"
outline_apps,client/electron/vpn_service.ts,8667fb1591c676df6adaab4ab4956d0db80f1ef3fad9cd6ebc4f2ee10fd73015,91,function,onVpnStateChanged,export async function onVpnStateChanged(
outline_apps,client/electron/vpn_service.ts,8667fb1591c676df6adaab4ab4956d0db80f1ef3fad9cd6ebc4f2ee10fd73015,126,type,VPNConnStatus,type VPNConnStatus = string;
outline_apps,client/electron/vpn_service.ts,8667fb1591c676df6adaab4ab4956d0db80f1ef3fad9cd6ebc4f2ee10fd73015,132,type,VPNConnectionState,interface VPNConnectionState {
outline_apps,client/electron/vpn_tunnel.ts,e14ff1c1c3a26784c3474936031d8ee9a6d34783579ff73898a92e77f0453686,18,type,VpnTunnel,export interface VpnTunnel {
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.Designer.cs,b9c2c3c070ff1fa4077c4466557d6e09fe4738975cbfdb588f42658bedde18eb,17,type,OutlineService,partial class OutlineService
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,63,type,OutlineService,public partial class OutlineService : ServiceBase
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,116,type,MIB_IPFORWARDROW,internal class MIB_IPFORWARDROW
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,142,type,MIB_IPFORWARDTABLE,internal class MIB_IPFORWARDTABLE
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,627,type,ipv4,"RunCommand(CMD_NETSH, $""interface ipv4 add route {subnet} nexthop={TAP_DEVICE_IP} interface={TAP_DEVICE_NAME} metric=0 store=active"");"
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,631,type,ipv4,"RunCommand(CMD_NETSH, $""interface ipv4 set route {subnet} nexthop={TAP_DEVICE_IP} interface={TAP_DEVICE_NAME} metric=0 store=active"");"
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,640,type,ipv4,"RunCommand(CMD_NETSH, $""interface ipv4 delete route {subnet} interface={TAP_DEVICE_NAME}"");"
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,648,type,ipv4,"RunCommand(CMD_NETSH, $""interface ipv4 delete route {subnet} interface={NetworkInterface.LoopbackInterfaceIndex}"");"
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,658,type,ipv4,"RunCommand(CMD_NETSH, $""interface ipv4 add route {subnet} interface={NetworkInterface.LoopbackInterfaceIndex} metric=0 store=active"");"
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,662,type,ipv4,"RunCommand(CMD_NETSH, $""interface ipv4 set route {subnet} interface={NetworkInterface.LoopbackInterfaceIndex} metric=0 store=active"");"
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,671,type,ipv6,"RunCommand(CMD_NETSH, $""interface ipv6 delete route {subnet} interface={NetworkInterface.IPv6LoopbackInterfaceIndex}"");"
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,686,type,ipv6,"RunCommand(CMD_NETSH, $""interface ipv6 add route {subnet} interface={NetworkInterface.IPv6LoopbackInterfaceIndex} metric=0 store=active"");"
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,690,type,ipv6,"RunCommand(CMD_NETSH, $""interface ipv6 set route {subnet} interface={NetworkInterface.IPv6LoopbackInterfaceIndex} metric=0 store=active"");"
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,706,type,ipv4,"RunCommand(CMD_NETSH, $""interface ipv4 add route {subnet} nexthop={gatewayIp} interface=\""{gatewayInterfaceIndex}\"" metric=0 store=active"");"
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,908,type,stayed,"eventLog.WriteEntry($""network changed but gateway and interface stayed the same"");"
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,1022,type,ServiceRequest,internal class ServiceRequest
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,1031,type,ServiceResponse,internal class ServiceResponse
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,1045,type,ErrorCode,public enum ErrorCode
outline_apps,client/electron/windows/OutlineService/OutlineService/OutlineService.cs,5e62de431654e58ca0e600ad26ec36583561a3d724b826dca229f8070a4529d0,1051,type,ConnectionStatus,public enum ConnectionStatus
outline_apps,client/electron/windows/OutlineService/OutlineService/Program.cs,9bfd8af3c179dc3247c61bc8b58a75d1f54dde56d013a2e5a619b0c85720fa31,24,type,Program,static class Program
