donor,path,sha256,size_bytes,mode,kind,authority,language,high_signal,ui_product,module_record_id,semantic_record_ids,disposition,unresolved
exitmap,bin/exitmap,0cc348b81a63086fb04ae6d799af67c1e89ca1264e73fbf5a669b133ab0d3a80,994,0o755,fixture,derived-or-reference,n/a,0,0,PR236-M036,PR236-S007,resolved,0
exitmap,doc/HACKING.md,3b52c28e7df55eac349baf741d65c0b2338c6d7598eaa392b53b35ef46fedd3a,2100,0o644,documentation,authoritative-source,n/a,0,0,PR236-M037,PR236-S007,resolved,0
exitmap,doc/logo.png,a9f73338694955f5d70c30722877f7989db9d90a05a517706842185bb9e8e408,8024,0o644,media,derived-or-reference,n/a,0,0,PR236-M037,PR236-S007,resolved,0
exitmap,doc/logo.svg,f25e56f8ef83d142de24755312ce0902df784ecbefd9368651061e75f3146758,3823,0o644,media,derived-or-reference,n/a,0,0,PR236-M037,PR236-S007,resolved,0
exitmap,requirements-dev.txt,ed57dd09f79097998186172abd6d7817c6acb4092b7324941d4fbd0f9f9d787a,23,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M035,PR236-S007,resolved,0
exitmap,requirements.txt,3ae3215288e2a36be29c267a054cbff9f0c0b5a62b988fd2989213b56aa89c8c,23,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M035,PR236-S007,resolved,0
exitmap,src/command.py,1bbcf398f8b564c5c18d8fbb7a399b08c60388996501ff1ff71729740a77be15,4965,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,src/error.py,8066aa395f5956a6a5bce214fe7530c2654502bafabc6c2e0318160bc5a6e5e5,1110,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,src/eventhandler.py,607c60a5247c2531bb70417355f0eccce8459dfdd1604f5c0a2d071398978f24,11148,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,src/exitmap.py,79bfa6ab5ed1940b42e24b7057c4513c654fad2a76279cb19e60dd4d3e5a5f4e,15615,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,src/modules/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,src/modules/checktest.py,f1ee1c186fc629cdfc23bd2ae9d5a3a8bbe4bd8fdf3e4d0fd31b28d06ca08ca2,2547,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,src/modules/cloudflared.py,563129658a9a84fddd57b396884444ef8ef66a944632baba1361697ffd0214ec,2969,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,src/modules/dnspoison.py,8ceee862f57644ff011e3f702cedd539a555f023ffd0085a06a77213a5f1b6b5,3014,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007;PR236-S040,resolved,0
exitmap,src/modules/dnssec.py,3a932b419d5b37301632c71611455e1c2afebd68dc27704fcb2e4cdaaa264420,2192,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,src/modules/patchingCheck.py,b616253dd6c83d05907bae5fd9ead3ded49b98835a08e15179f9ac0330b23d30,5994,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,src/modules/rtt.py,73608a6a1993cb1b30a6bf52dc1b16aa87e0ae6c2611f3c345a049c5d121ee55,10519,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,src/modules/testfds.py,03e3c5140c86cc6663f2a8e868c85eb83e7e5a097e5c8f3ce296351391d6d29a,2478,0o644,test,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,src/relayselector.py,544c969ba0d60b815b9d807f70e0a41b5e77b3cb8eb6da1ce8a7aed6a4b01fb0,10720,0o755,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007;PR236-S039,resolved,0
exitmap,src/selectors34.py,08f875f61b185d6c2f5fbfc87f0b31c20d7e63e82be2e1b9445063843246bdfb,22426,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,src/six.py,f2e8ed0632f34b72f65b85ce6cbf0582856c28795bdef6ec6802ff3ded08cc26,30098,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,src/stats.py,1e4c332f1663e5126b02f77facef6aae13723effd9ba3938bb69b9dbde246e86,2720,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,src/torsocks.py,b22fd22aef42bcf2950d426ff1e9cfd870b15a7e562a18da4e8d5824209a8564,7827,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,src/util.py,f06b1f011a0753ac198b2e727290d4a7f082438f8e53f737bdd050b87caaa1e2,5679,0o644,implementation,authoritative-source,Python,1,0,PR236-M038,PR236-S007,resolved,0
exitmap,test/run_tests.py,ff58ceb9283ee94cf31f82a25e6fe52e04d61bac112339eb179780f004ff903f,1901,0o755,implementation,authoritative-source,Python,1,0,PR236-M039,PR236-S007,resolved,0
exitmap,test/test_relayselector.py,a125f4f6c0ee88c0ee817068a77ededdbcadb8edbaa31691d9ed291c9efba6fa,1583,0o644,test,authoritative-source,Python,1,0,PR236-M039,PR236-S007,resolved,0
exitmap,test/test_settings.cfg,d4214bd4353a8cad2c04db7d6c7ba8141c6071cfb59f108c379d3c20f67eb68b,97,0o644,test,authoritative-source,n/a,1,0,PR236-M039,PR236-S007,resolved,0
exitmap,test/test_stats.py,93a43819198c0ee166fd64656e8e1696dad03e88de5ff85b0b516bc27ae04211,1611,0o644,test,authoritative-source,Python,1,0,PR236-M039,PR236-S007,resolved,0
exitmap,test/test_torsocks.py,9aef5444f38e09761fdbfe5328f2b4eef315ff403ba80b1a62c35480e4b05ee5,1141,0o644,test,authoritative-source,Python,1,0,PR236-M039,PR236-S007,resolved,0
exitmap,test/test_util.py,cb1d301215bc747f6356147a6ec779adfe3f7b95081832027ba411f2fbee3808,3603,0o644,test,authoritative-source,Python,1,0,PR236-M039,PR236-S007,resolved,0
fptnclient_ios,.gitignore,2a946cbe89dff166867dd1012bf4a8450096e9192a92c0f719fc970d07b04746,1873,0o644,repository-administration,derived-or-reference,n/a,0,0,PR236-M040,PR236-S008,resolved,0
fptnclient_ios,.gitmodules,af07ce85098fd1438f9b152770b4bd11955fc7a992f819a52c60e2b748675ce0,92,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M040,PR236-S008,resolved,0
fptnclient_ios,FptnLib/.gitignore,3abde468548e3b31896fc725848e777ee02c28ebb76fd09a75006ff0076fa307,117,0o644,repository-administration,derived-or-reference,n/a,0,0,PR236-M041,PR236-S008,resolved,0
fptnclient_ios,FptnLib/CMakeLists.txt,5f8b53a57bd3423daaaab92b6d46f019c8ed8dc33c4b5255f0daf3bee507ef14,2949,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M041,PR236-S008,resolved,0
fptnclient_ios,FptnLib/conan-device-profile,98f6a9920188734cef2aa0bfad7c7c6707374b38fad4f1865df5e754da5fd25c,164,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M041,PR236-S008,resolved,0
fptnclient_ios,FptnLib/conan-simulator-profile,a6429ec1b71ecd32e1b96492f351140e376f930f4330136f224d2e079177e2e8,170,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M041,PR236-S008,resolved,0
fptnclient_ios,FptnLib/conan_toolchain.cmake,16d3be765f8c1685f6f8e5c1a2bdcb0ff99c5a10e5e4d833fafafebe5c3ef7c3,456,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M041,PR236-S008,resolved,0
fptnclient_ios,FptnLib/conanfile.py,479ebaec27da648d62c70c3e1acf5aae0544c494368e6d4764b3aaf4eac8b45e,3573,0o644,implementation,authoritative-source,Python,1,0,PR236-M041,PR236-S008,resolved,0
fptnclient_ios,FptnLib/src/https/WrapperHttpsClientBridge.cpp,c45a30202bc4526dc642097ccb85d349fc2b2a9d5be35e74100be8a6ad93ebdc,2845,0o644,implementation,authoritative-source,C++,1,1,PR236-M041,PR236-S008,resolved,0
fptnclient_ios,FptnLib/src/https/WrapperHttpsClientBridge.h,190120bceb0dcd027cf1dfbb60cd7095bb9b97ccd5d29929b17f6d0401f3b021,833,0o644,implementation,authoritative-source,C/C++,1,1,PR236-M041,PR236-S008,resolved,0
fptnclient_ios,FptnLib/src/websocket/WrapperWebsocketClientBridge.cpp,c513e9b199e1d1dcb769b31fe47fe600b9fe8ce9f4ecb6562c8599981f3426fe,8050,0o644,implementation,authoritative-source,C++,1,1,PR236-M041,PR236-S008,resolved,0
fptnclient_ios,FptnLib/src/websocket/WrapperWebsocketClientBridge.h,c724ae6457648a43b04968aeb9f4beb80916b2c269eb99e585aeb00e54283225,1801,0o644,implementation,authoritative-source,C/C++,1,1,PR236-M041,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Assets.xcassets/AccentColor.colorset/Contents.json,9af65086fa30b49252fae1a1225731691de794f7775af74d71befeb507d12b7c,123,0o644,configuration,authoritative-source,n/a,1,0,PR236-M044,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Assets.xcassets/AppIcon.appiconset/Contents.json,d776cfae1b33325f70befa1b0fc5e5420c660655603409e8588d94fd8fc6e112,607,0o644,configuration,authoritative-source,n/a,1,0,PR236-M044,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Assets.xcassets/Contents.json,0fd49ba3c3585c709678e0046a821c3c60685ec7063720d30d3a3448be3a208b,63,0o644,configuration,authoritative-source,n/a,1,0,PR236-M044,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Assets.xcassets/toggle_button_off.imageset/Contents.json,4358ad965ef5b23e00560c22495858f021972399f764dbfa55dd7b6431a68ad7,315,0o644,configuration,authoritative-source,n/a,1,0,PR236-M044,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Assets.xcassets/toggle_button_off.imageset/toggle_button_off.png,8877dc16cd94f98c4e07198f87e98fad32eb88480893ed058ed117aa58c5aa9a,11775,0o644,media,derived-or-reference,n/a,0,0,PR236-M044,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Assets.xcassets/toggle_button_on.imageset/Contents.json,e155353ab0c04ceda60c3b942fe3cb4c2bdd7d42afc7d18543b2ed1d065c149c,314,0o644,configuration,authoritative-source,n/a,1,0,PR236-M044,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Assets.xcassets/toggle_button_on.imageset/toggle_button_on.png,8cebe397fe1370163c4b975cc235b87484f1ebedbeba7d546f28c36270004f72,12474,0o644,media,derived-or-reference,n/a,0,0,PR236-M044,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Cpp/Bridges/HttpsClientBridge.mm,f5fa559a7b8afd1a6e5ca199d1a518897b789a2e4d5f7e5c5b2214cc33abed32,3081,0o644,implementation,authoritative-source,Objective-C++,1,1,PR236-M045,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Cpp/Bridges/WebsocketClientBridge.mm,fd61ac7596639f42d8679de90a85ec1d29635091a9a6d9af184a9fa70312e7bf,3689,0o644,implementation,authoritative-source,Objective-C++,1,1,PR236-M045,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Cpp/FptnVPN-Bridging-Header.h,885a43b3be99fc981d325a67d946a45c0f362b48c65fbba87b23e07ea6ebfc2b,484,0o644,implementation,authoritative-source,C/C++,1,0,PR236-M045,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Cpp/Wrappers/HttpsClientSwift.swift,fe7c32d4680bb704036322d4030663a3f8929e6921b7a1db69973ba377fe959c,1801,0o644,implementation,authoritative-source,Swift,1,1,PR236-M045,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Cpp/Wrappers/WebScoketClientBridge.swift,96e6b585a983ab646f4eba3a9231f12416bae0bc687e8429fb3a9c88187abf58,4261,0o644,implementation,authoritative-source,Swift,1,1,PR236-M045,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/FptnVPNApp.swift,20c2fcad06c72657ea3c62beaf387d34e5ea4da6d2ea4ab92a13e5dbbb096e46,408,0o644,implementation,authoritative-source,Swift,1,0,PR236-M042,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/FptnVPNTunnel/PacketTunnelProvider.swift,6d17162288d0aec40952b0c5dbf636b99781e8c08235115b87abfa5cc5072ee7,5457,0o644,implementation,authoritative-source,Swift,1,0,PR236-M046,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Models/FPTNToken.swift,778669e9a8e24f8666f3ef55c031512349f1fcada0cc675875c107efc80832db,448,0o644,implementation,authoritative-source,Swift,1,0,PR236-M047,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Models/VPNConnection.swift,a1a8e0028acd707a6a9be5a1f41b42f91a57d9840df1080569927bfee9087f75,623,0o644,implementation,authoritative-source,Swift,1,0,PR236-M047,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Models/VPNServer.swift,5a8888d5d3d03090efb7924b34c0dee07ac3f1294fa202ecbdd06407d3d180e6,659,0o644,implementation,authoritative-source,Swift,1,0,PR236-M047,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/ProjectData.swift,1d525b40af64b8578ad2e262ef9e084d25a4525cfbd8878ee3e33364cfe41191,626,0o644,implementation,authoritative-source,Swift,1,0,PR236-M042,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Services/ServerSelectionService.swift,80b593b27f4ddc076e6d90cfd7b87525e37227c4cdac42746d47787e9e09275a,816,0o644,implementation,authoritative-source,Swift,1,1,PR236-M048,PR236-S008;PR236-S045,resolved,0
fptnclient_ios,FptnVPN/Services/TokenService.swift,a9a8d33bc51184175c99c4c07ef0a0fafa72cb7a8c7a931c3ff443eb6f579077,2265,0o644,implementation,authoritative-source,Swift,1,1,PR236-M048,PR236-S008;PR236-S044,resolved,0
fptnclient_ios,FptnVPN/Services/VPNService.swift,56650bd709dca3abb920f5ae347c0d21c311c292f1d3c037aa7102652aeb65c3,15844,0o644,implementation,authoritative-source,Swift,1,1,PR236-M048,PR236-S008;PR236-S043,resolved,0
fptnclient_ios,FptnVPN/Utilities/NetworkUtils.swift,756342503baa0281b7fbf62e297d8743dd10a37bba31a56d757fffe2cc6c0c1e,1236,0o644,implementation,authoritative-source,Swift,1,0,PR236-M049,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Views/HomeView.swift,d05d7aac7d3519a533a9911a2d701a8d45694c6715b5ed9f983c581b828c38bc,4903,0o644,implementation,authoritative-source,Swift,1,1,PR236-M050,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Views/LoginView.swift,08427936c4b4fcfc2a3d79c2363c719b1a4049fb0136f1c4fdd139dbfff36c3e,4439,0o644,implementation,authoritative-source,Swift,1,1,PR236-M050,PR236-S008,resolved,0
fptnclient_ios,FptnVPN/Views/ServerListView.swift,5a6c9e122cf0703545932de570c3dc885381c65103d756f74627217022999bd4,2300,0o644,implementation,authoritative-source,Swift,1,1,PR236-M050,PR236-S008,resolved,0
fptnclient_ios,FptnVPN.xcodeproj/project.pbxproj,b537435ed102f017de67331a72706f845881dfed8b1d7c412be36fe2cda6e505,29594,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M043,PR236-S008,resolved,0
fptnclient_ios,FptnVPN.xcodeproj/project.xcworkspace/contents.xcworkspacedata,7f3b00b5c3fdb45242d7b87e1e5c4e25d1fa8129a16c94295ecc4e8ea2235c5f,135,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M043,PR236-S008,resolved,0
fptnclient_ios,FptnVPN.xcodeproj/xcuserdata/stanislav.xcuserdatad/xcschemes/xcschememanagement.plist,9e0c31622331a7f0c750fa1900e5bb3e7a4ef32e402490de43522edc79180868,342,0o644,configuration,authoritative-source,n/a,1,0,PR236-M043,PR236-S008,resolved,0
fptnclient_ios,FptnVPNTests/FptnVPNTests.swift,0e405a93b1e525797e6a54741df5a1a9d1839a1d09e750598ffa148594116eab,478,0o644,implementation,authoritative-source,Swift,1,0,PR236-M051,PR236-S008,resolved,0
fptnclient_ios,FptnVPNTunnel/AppProxyProvider.swift,6daceab0daacc9b9da292a5a89935397d794cb438d1bddbb7984a2eeaa1d7e18,1385,0o644,implementation,authoritative-source,Swift,1,0,PR236-M052,PR236-S008,resolved,0
fptnclient_ios,FptnVPNTunnel/FptnVPNTunnel.entitlements,1884b94df91e0c7dda2225196d53d0e255704e3dd0cfc555022242a8eedff4b8,449,0o644,configuration,authoritative-source,n/a,1,0,PR236-M052,PR236-S008,resolved,0
fptnclient_ios,FptnVPNTunnel/FptnVPNTunnelDebug.entitlements,05c5d12a8d6ac44dba9f52ac2d646cd3042c609f671d46046eabea872941813e,581,0o644,configuration,authoritative-source,n/a,1,0,PR236-M052,PR236-S008,resolved,0
fptnclient_ios,FptnVPNTunnel/Info.plist,84da844e80867903241d8cfc7697e2fcdef1155e1757fa75e8eea2fef4e6a901,423,0o644,configuration,authoritative-source,n/a,1,0,PR236-M052,PR236-S008,resolved,0
fptnclient_ios,FptnVPNUITests/FptnVPNUITests.swift,625c998b4c05ae8324c9c4ba393e55e84ee67c7cb892dd9a30aff53af99d8fd1,1303,0o644,implementation,authoritative-source,Swift,1,1,PR236-M053,PR236-S008,resolved,0
fptnclient_ios,FptnVPNUITests/FptnVPNUITestsLaunchTests.swift,c66848da6315ae87a95723e99666070c4cb1c938e7bd6ebdfedfc895754aceac,816,0o644,implementation,authoritative-source,Swift,1,1,PR236-M053,PR236-S008,resolved,0
fptnclient_ios,README.md,50319af36770ee30e29632c66073a24c93cde1aa62d293e7549bce8145519c48,1046,0o644,documentation,authoritative-source,n/a,1,0,PR236-M040,PR236-S008,resolved,0
gojq,.dockerignore,354337e8bcd074cc72416f6b2ba2b7894972e07f8834d400f9da4f74168eaa71,121,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M055,PR236-S009,resolved,0
gojq,.gitattributes,74ff97a746074047b9cff225e247120cfa94a1828395b363b9183abdb9359849,114,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M055,PR236-S009,resolved,0
gojq,.github/workflows/ci.yaml,b5e01a9a666e1f4bd56c353c859a65c5e2bf55766260cef111f793cf43fdd15a,4405,0o644,configuration,authoritative-source,n/a,1,0,PR236-M054,PR236-S009,resolved,0
gojq,.gitignore,7ee14f0c9592779b7ce00698ee12415db5dfd392311406568e6de7b4560270f6,50,0o644,repository-administration,derived-or-reference,n/a,0,0,PR236-M055,PR236-S009,resolved,0
gojq,CHANGELOG.md,f78c3bd7ca31852ccafe6a383e38a254ba4cf5b44693b23e4dd0745444ebb392,24388,0o644,documentation,authoritative-source,n/a,0,0,PR236-M055,PR236-S009,resolved,0
gojq,Dockerfile,4f1e8089142cda7e5678a9387dc5e143777ce67a6534c194d06c5515dae96856,303,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M055,PR236-S009,resolved,0
gojq,LICENSE,9f2644f13f17c2d93faa7e715cf3fb150ab37fc9365fbad401cfb50f76ab4233,1079,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M055,PR236-S009,resolved,0
gojq,Makefile,e95511d86ffe0303e5a29dac84671e4d498392cbe51d711dad7c75477cee910c,2549,0o644,configuration,authoritative-source,n/a,1,0,PR236-M055,PR236-S009,resolved,0
gojq,README.md,c3fb008cea4a74687eb8325fb05ac9fb2385badfb488abf1a4096bb0cb089028,11892,0o644,documentation,authoritative-source,n/a,1,0,PR236-M055,PR236-S009,resolved,0
gojq,_gojq,b45ce141402588b446b1cbcc7b21bccacfd62adae55ce8dffe1c56a18430767b,2605,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M055,PR236-S009,resolved,0
gojq,_tools/gen_builtin.go,4801259401aaec74d481d2ca1bf5c184918ad4aa4fbe536a0cc12e8714810d90,2209,0o644,implementation,authoritative-source,Go,1,1,PR236-M056,PR236-S009,resolved,0
gojq,_tools/print_builtin.go,c662da2b1dcb6d70cc49613393b801118b3108e3efe2cab63d5a651363c72738,933,0o644,implementation,authoritative-source,Go,1,1,PR236-M056,PR236-S009,resolved,0
gojq,builtin.go,a3fce496dd9920f617f60e67d1478b523cb5c8c6ff329acb23f251893f7e6f7d,43681,0o644,implementation,authoritative-source,Go,1,1,PR236-M055,PR236-S009,resolved,0
gojq,builtin.jq,70e038f7b258ebbcaec9782473fcf7d1bd5fb34a69400a7911b99ec4aa065e66,5350,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M055,PR236-S009,resolved,0
gojq,cli/cli.go,506563a6882d37b42f293f7317d86ce56bf18fd997179d52658f7c2c3d1922e0,12254,0o644,implementation,authoritative-source,Go,1,1,PR236-M057,PR236-S009,resolved,0
gojq,cli/cli_test.go,f45a785c3d1623f6cdc0ff34f45d6203ed04a818656f93aa2266dfa138d0b5c2,3820,0o644,test,authoritative-source,Go,1,1,PR236-M057,PR236-S009,resolved,0
gojq,cli/color.go,7078581518402a043e2cdbfa95035760e7385caa0ae7bdf6500222f90b43821d,1292,0o644,implementation,authoritative-source,Go,1,1,PR236-M057,PR236-S009,resolved,0
gojq,cli/encoder.go,be20d9f8e90d51f397c2281429b46c74508412f429864513973b3e3b00359b32,5196,0o644,implementation,authoritative-source,Go,1,1,PR236-M057,PR236-S009,resolved,0
gojq,cli/error.go,c9c1ddb0ff69d5cd7cebcbf7aad6902d3551d773e5ec28aba848f42971ad09f7,5035,0o644,implementation,authoritative-source,Go,1,1,PR236-M057,PR236-S009,resolved,0
gojq,cli/error_test.go,12388248182b51c35885121a6643c33ed155a8d03f072b50b6e1392d1ed1a969,2553,0o644,test,authoritative-source,Go,1,1,PR236-M057,PR236-S009,resolved,0
gojq,cli/flags.go,3a5b6341f482082e90c8db63dac4932512837e3ad786cf3057b190c800660179,4808,0o644,implementation,authoritative-source,Go,1,1,PR236-M057,PR236-S009,resolved,0
gojq,cli/inputs.go,96654b54b55333073e8d801bf1ae6f8a3c1ff7334630d1a1b34cf10ad2a77af5,7778,0o644,implementation,authoritative-source,Go,1,1,PR236-M057,PR236-S009,resolved,0
gojq,cli/inputs_test.go,80ccf92fd0652d8025659a90dd295716fbf16509b6c6414b53ba4ed603155703,6253,0o644,test,authoritative-source,Go,1,1,PR236-M057,PR236-S009,resolved,0
gojq,cli/marshaler.go,21979b9f8c5bf42f5fbc72d46322675a4239970c4829421d8b9e5761e39c03e2,880,0o644,implementation,authoritative-source,Go,1,1,PR236-M057,PR236-S009,resolved,0
gojq,cli/run.go,246306b41eafb4fec41951a6c37c31df0feb762539161d895744dd71e1b4f1f4,165,0o644,implementation,authoritative-source,Go,1,1,PR236-M057,PR236-S009,resolved,0
gojq,cli/stream.go,df361bd808319a513518dfbff1d26d727e5ee4b258fbb3c1e4b2a80b359bdec4,2913,0o644,implementation,authoritative-source,Go,1,1,PR236-M057,PR236-S009,resolved,0
gojq,cli/test.yaml,d11ec237d81fb47e3077383d0710e60b9c9470cfd10dca872036aee60547f5b6,192084,0o644,test,authoritative-source,n/a,1,1,PR236-M057,PR236-S009,resolved,0
gojq,cli/testdata/1.jq,e7eeb233f6fbbb9456d5f3cdd98a883a7f788deb632d34a3575c63f307796ce0,9,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/1.json,2e26fcc58c15f26b80b63bc9a6255384d91ff187ca069b3d6d470e3695796497,11,0o644,configuration,authoritative-source,n/a,1,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/1.yaml,6afcef1708bae0a0cfa8660364953d2c171ff73d9331af741bb66b350fb78d2d,64,0o644,configuration,authoritative-source,n/a,1,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/10.jq,ff686859a5a86be2ba336f6fb2f7ef2c8b5c672e4cd1f2bc60c07c939c7f2e62,18,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/11.jq,c50871c441b7df15c329a47b59d1ce7e18b27e55402b1b9b100a7929f89137da,23,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/12.jq,b1c0bcc96a7b0bf4382ff62848e62c5d7e0f3b3c4e2712762a62e817b3e589ab,18,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/13.jq,4e6abaa1903d6f8f2e1f1d945d42b6dc483b805d74774538d6f94d22e8afeeea,46,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/14.jq,1cc66fd373d1419beb2a447f7f7f6f33b1d5cf7c0db4a4316c4c6749e3bb6fe2,6,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/2.jq,894014434300adfbfbb55b0a1267fe71867038746180b5c4244c14b4bc45f3f3,28,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/2.json,cb321f42b71dc40869db089ec774b0eb60328206b371569e26a2a0a785dbd19c,17,0o644,configuration,authoritative-source,n/a,1,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/2.yaml,58b661c810af02d91cbf1fd61b3545d3f312feed9a4ab3c1ada6acddac6c426c,36,0o644,configuration,authoritative-source,n/a,1,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/3.json,a6fb08fda1acb957b6116bd37811a1fe41a01611c0631edbf786d6889a27a55c,2,0o644,configuration,authoritative-source,n/a,1,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/3.yaml,83b32a4b68e8d2015d7fe1855ab59b9f48aded12e0716a1d7a751b4088d9fac9,42,0o644,configuration,authoritative-source,n/a,1,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/4.jq,17bca0af5336dabab72d691eeee6e3a34a349fd180adb2f48b729b2a198e7730,95,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/4.json,e99131b3581708844ecf5836ee8947cbaaf5a6f89921a00d8f1cc5f143f54efa,23,0o644,configuration,authoritative-source,n/a,1,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/4.yaml,8c0b68138238a4682239b1a748221b196f5a60ac5389af53da47dde3558ebf67,36,0o644,configuration,authoritative-source,n/a,1,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/5.jq,19034239999c233ce333d249fd355be98bdd04b88a968050c933c55d69febec6,54,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/5.json,acf00250741d5f6dc826bfae151438d982ca1e0e3c02898d09b74442c5352080,520,0o644,configuration,authoritative-source,n/a,1,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/6.jq,965b79110fa79dce12e326c0860ff3b9ad2eafb2528ad1ec4047bc063303a622,39,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/7.jq,4fd854652fde7168187c52dbdf53e45ef2821e2df02671d3191b11d95e06b767,10,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/7.json,67005c15b25cf1813474a9a8530985774fbabf688d4a4903bf9405ca9e2b0159,18,0o644,configuration,authoritative-source,n/a,1,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/8.jq,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,1,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
