donor,path,sha256,size_bytes,classification,authority_status,language,semantic_record_ids,resolution,notes
PattNG,V2rayNG/app/src/main/res/mipmap-mdpi/ic_launcher_round.png,913acdd8deec7e28f61e09a4e7dc8a1fb0fa81f122008deeebebcd82ea4df225,1913,media,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/mipmap-xhdpi/ic_banner.png,1339ceee762dab30a069ede8d04a7264179cc5023c466581b72463c721108fb6,3878,media,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/mipmap-xhdpi/ic_banner_foreground.png,d881cbb54a7aaaa25af58fd977cc8e52f2290b810cb811cf53e93f0cf94ff8a9,3395,media,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/mipmap-xhdpi/ic_launcher.png,1b56b5d2b9819be38eeb7b78f94de9002356a8ff1a211e86b68f4c3d2d72a1f2,1667,media,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/mipmap-xhdpi/ic_launcher_foreground.png,03e6c4443c36f538f6bf40cbdfcd6b498e839b4a2870647c9ca662cfd2d5cdb1,1159,media,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/mipmap-xhdpi/ic_launcher_round.png,8a4d2de26ef3bf1af18ab14e2233fb34334dc2967a4ad47816bf60b85debee55,4248,media,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/mipmap-xxhdpi/ic_launcher.png,4690cd9918969a103b6e9ec066119d52ace7614224093dd6f8f390744807ae94,2548,media,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/mipmap-xxhdpi/ic_launcher_foreground.png,4dad6f2dfa99c6e2729d72ede20f8e4d87600b876d101798918a09959d66732b,1887,media,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/mipmap-xxhdpi/ic_launcher_round.png,1866754a1364b439d7f6e8d8c1d0d212cf069e783d2d11973670eea212a88cb4,6689,media,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/mipmap-xxxhdpi/ic_launcher.png,a98bb00971497b571952e35691e0a5403f0dd734dc0fb223ee88f981d28d5afd,3595,media,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/mipmap-xxxhdpi/ic_launcher_foreground.png,2f1d03e561edaadf52ca4fbf3d417feb7521e9421b93bf5f403abafb3505b528,2715,media,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/mipmap-xxxhdpi/ic_launcher_round.png,dbdd5d0adb18defef70d5298ff3df4fc5022c9b52540d5454900c0a9277b628d,9693,media,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/resources.properties,e5b0dfdb7d3662b11207b4e44b4e0328ac36b551e202138e3aa33293661d75c1,24,operational,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values/arrays.xml,ece87b7eb383839b304b85432ae70ce9e157d3a67015466f8e1a34b4ca740bad,6476,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values/dimens.xml,f1e7a91fa7f667029d99e95ef74d08dbeac03c253c6c607f077f9ea01ad69f87,507,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values/ic_banner_background.xml,6bc2fe107b29868206d862d8544323597820a9255852b0f52fb868c44be7e9f4,118,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values/ic_launcher_background.xml,cd40bafe618ff506f4088778b135cb4faa15f25e0c9b475e22d730c74b7be115,120,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values/strings.xml,afaf7d341aa329a0e895e7e56b0a99e9a0396f52bd613673750cb131223cf0ad,37452,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values/themes.xml,c1958b00605e33cc9875c5d23248d467ab6a8b7c5696db212d4843e919b8365d,979,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values-ar/strings.xml,d77497f6a1cad3a0582e9acee76e3090993db59f903bf254845ac4d6ff99f2a9,45824,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values-bn/strings.xml,3721fc29a5c420626a11ef9e97378fb85d6083988bb7ee2f60f3b9ec61c72898,58973,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values-bqi-rIR/strings.xml,7d0e764a7932479b605670821f467e6b486ffdd2cbcbbb9a9a290a0a959b92ef,46598,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values-fa/strings.xml,9788c8c7c3d052bd16e68407e2b0758bb071dcc7c1e3e1e2f6966324091dfe02,48339,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values-night/themes.xml,4aad09f5265e1b705f7d5399525226f1278ba6176edecd42d3ca7e2498f7a6cd,987,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values-ru/strings.xml,c76e4adf3dae85991cab91414103f3b4dc4739b76d2a9f1aa9d4fab652af6eba,49885,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values-sw360dp-v13/values-preference.xml,2112ddd042fc6dccb8a3371246b5580c1d53c06f0dc35f153fbd79208fef5bd1,356,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values-vi/strings.xml,cbbc229bdebe7aee73aaa7dd2366d31d0e167843662b488f9061a832ef84a451,42902,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values-zh-rCN/strings.xml,6e7931a4f11dbab092b23af52e1b6673fa16215d9c3b100c798eb9672620614e,36871,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/values-zh-rTW/strings.xml,5cce4970c2434d0f6729ab83d59f02197da855ae0dc987a39e1ef385770bccef,37159,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/xml/app_widget_provider.xml,1bc8f7f6c8e1327b79545e380f9140b62d0fe507dd15687e34d9caa3a4ab74f3,277,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/xml/cache_paths.xml,fe97b12b713862950187876fb74d3d6edc78fbe9231541c4b074ed2b5927a714,113,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/xml/network_security_config.xml,c4096aeb4d98af49534b1667444bf4f635e35f95b6055272033b9d0fa648cd11,411,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/main/res/xml/shortcuts.xml,d5d38074407f012aade7a547650d3dbad58738da71ac6ad724d296533884641d,2650,configuration,authoritative,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/pre_release/res/values/strings.xml,69e200e15f07d35a56034e37a5f4d7ad842c0174950653f782c9148ca628c6cf,134,configuration,derived,xml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/HttpUtilTest.kt,d6c01ba2d4a9c20d7ae0b08fe9be4b624c28b1377488e2d27b99b6132a4d3c44,1624,test,authoritative,kotlin,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/UtilsTest.kt,99d05d4e5e8f2572db9b8b9e37c2c92659ff07111f1570ca85eb7a79cfbc09a6,2319,test,authoritative,kotlin,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/extension/ListExtTest.kt,28ad41ba16042c1b0931645e38040014fcd95fb2ea57ecdbdcfbbe1958188940,873,test,authoritative,kotlin,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/fmt/ShadowsocksFmtTest.kt,1651a526a11c66e4d41440889e458c11fd51c6a7aa8e32e734662154097661f8,12821,test,authoritative,kotlin,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/ScannerActivityTest.kt,30f41e0c5d85739f9a5de52bf8f843fdd2f7a6e80ea8e6542d23a2badab17b3c,1659,test,authoritative,kotlin,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/apppicker/AppPickerViewModelTest.kt,13123cabad4879b30985e855a214fb744907b5864c7a87b645bee1bae04a7e6d,617,test,authoritative,kotlin,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/main/MainImportMenuTest.kt,065910a98a0253bb36de6d17afb29a6a87aabb4c665e4f5f623e4796a624e5f8,1296,test,authoritative,kotlin,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/build.gradle.kts,fa83e72aa654cff8612494ec5ccf494444d5c347eb1362529c5dfd6eaa82452d,410,configuration,authoritative,kotlin,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/gradle/libs.versions.toml,5e5ed5eff3e44870a4115a7879c2d36af33ad9c645b536ac3fea8b8857eeaea0,4044,configuration,authoritative,toml,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/gradle/wrapper/gradle-wrapper.jar,e996d452d2645e70c01c11143ca2d3742734a28da2bf61f25c82bdc288c9e637,59203,operational,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/gradle/wrapper/gradle-wrapper.properties,1322437abc21f4fb83c5f9d17b66c702e08666a8c50fcd47773f6d288badb0b3,232,operational,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/gradle.properties,ae4b20a4801a7f11ba41c2e1bb6d17c8fb210a4dbe3639fec154c4ee1bc48f6f,1763,configuration,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/gradlew,63135287117a1e6d12c84580f1f49c61d1ba02218ecd28660605e97f976e7d65,5766,operational,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/gradlew.bat,c46a27c79007746de5922b17abb6230d64ad8b1ba3ad1585ee5c6543c2a9b129,2674,operational,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,V2rayNG/settings.gradle.kts,0af64fae0dd7a659aa6c4a05ff7ed672cae3de10b779be5592974b742ad4fb80,581,configuration,authoritative,kotlin,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,compile-hevtun.sh,e0201588cab0f40f918fde9b664c8020f746c06662a49f0baaf36945ab463e92,3399,implementation,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,docs/AGENTS.md,e1480857bd72641ae9fb61155ffadad4550793d2001b194f9ceb244d106a1ae5,4227,documentation,authoritative,markdown,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,fastlane/metadata/android/en-US/full_description.txt,cd8cfea239a866cad90c59bb2c1521aef37cc14024d4f7d1febd6e2799acdd94,1833,documentation,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,fastlane/metadata/android/en-US/images/icon.png,756fd268343e16794922a0d2792bb94f302531e894cef1d8d666e84e5d35ee99,11854,media,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,fastlane/metadata/android/en-US/short_description.txt,366a2ebc232c8e4cdb032bec67d79fdfb11b6a01a3a4e37fadfcbbeef952168b,61,documentation,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG,fastlane/metadata/android/en-US/title.txt,79fdc1f266c67441613904c5721eb41536ad3ee7c457839c64d8ed263948d3dc,8,documentation,authoritative,,TW-SEM033,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG-Config-Processor,README.md,24b51e0987bb78e14dfa21ea872dc1c887f4bd260c7f9c70cb6cc1bb1b7b5221,5446,documentation,authoritative,markdown,TW-SEM026;TW-SEM036,resolved-by-third-wave-ledger,exhaustively inventoried
PattNG-Config-Processor,index.html,3599ce47300469ad0850118869c32cf0bd6f89c9cc4b50750c0335c86bc740b9,38743,ui-or-product,authoritative,html,TW-SEM002;TW-SEM025;TW-SEM036,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,.github/workflows/ci.yml,8fa32972b1e0ebee6c8317c78a3a121f40607498a08d6115248f9921a612575d,1055,repository-administration,authoritative,yaml,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,.github/workflows/docker-image.yml,484d41bfdaf71e5e6f0ee14a0f2caf455db9070fc207945c06adcfb040b819dd,1363,repository-administration,authoritative,yaml,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,.github/workflows/release.yml,56ca9ad11c8138c546311821ab5f17403978857714308589bea41b5f66d8c0d6,8781,repository-administration,authoritative,yaml,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,.gitignore,cb8acc5ca7f91e79b5f5c66db87a08c78a26aea44ce643dfc4fb764fdd63dfa2,20,repository-administration,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,Cargo.lock,076161e6fe05df21587bc378611cbaff52c2fe5bcd9283f59e8ec1eb2340798b,120112,configuration,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,Cargo.toml,bbb45077eed0f9cd67b25b545851d47bba38307dafde121ba6ae6da19acf09a6,1130,configuration,authoritative,toml,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,LICENSE,06dcddbb6908a0c6dd4a9e8ec822eea41d5a460a53089fecccc8a68049e99241,1056,operational,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,Makefile,7dc230d48162450c9a8be285c7ed4cc0730aa8d41224ee359568f87340456eb4,1249,configuration,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,README.md,ed306e9e6250bed57bb75f6132e244f5bbb6f8f7e4f9f5ff4c2c2194cce44047,23483,documentation,authoritative,markdown,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,config.json,749c8a6c081c4a9d4fd5dd5896d09e9f96d8bbcf749e1248398a844dc261551a,149,configuration,authoritative,json,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,data/scan-snis.txt,0170b7b753aded563759dbfb73b2d9a1a6342af68c405cb78f0287f6c0642498,12030,documentation,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,docker/Dockerfile,ffef1bd1e4d5c67df1508be4fe2fc39690841c64cdb9eeae0ba04b9edb82f5c7,1124,configuration,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,docker/README.md,91c800af5a40edea61f9ea9009063b444266e116a80647b9a1f0e8f70983493e,3498,documentation,authoritative,markdown,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,docker/entrypoint.sh,43b0c467e1d62d8245b39dfe2d4efb167f01058d8a51f026c43892f6d669c075,7478,implementation,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,releases/README.md,b750b7ed921181a97170c1259ff45d86e0297e3f30ca47dbd000079b41770010,4163,documentation,authoritative,markdown,TW-SEM032;TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,releases/sni-spoof-rs-linux-amd64,2d2e94645ebe42ff887c333952d210de578736ed30dbc1239e56e5ec67444479,1486488,generated,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,releases/sni-spoof-rs-linux-amd64-musl,3c648310439f4d7628a996ae8eaf848193b751f3d190d4967c99763bd37f755d,1621056,generated,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,releases/sni-spoof-rs-linux-arm64,74ab8567e08161d1dc40033212d9069a0a4243f97f78ec5892b0a5a48ce101ec,1383552,generated,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,releases/sni-spoof-rs-macos-amd64,d0bf878fd7064ab97a43148bec24e5ec98f14d69b194ccceaabcae7be99632a7,1313456,generated,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,releases/sni-spoof-rs-macos-arm64,ad2a19795c18ef2d0caa1b19e236a04f7db6adab48aaf02ebeff525f2c7247f0,1199856,generated,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,releases/sni-spoof-rs-ui-linux-amd64,b9fee28de47c5161164394e55e2a9dea767de69cd4ee7789b9590b254de2cb03,9525120,generated,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,releases/sni-spoof-rs-ui-linux-amd64-bundle.tar.gz,ab0bd3d5238760e5909a26ec2d891202e44bc4c0393a4963740011e3e010476c,18000590,operational,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,releases/sni-spoof-rs-ui-macos-amd64,39cbbc79377cdb0cfa2c43632cc39b8f1a3a22c63851f18e99f2ce90d4e7d4c9,5034452,generated,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,releases/sni-spoof-rs-ui-macos-amd64-bundle.tar.gz,e696a2c730d7bd37be3a3882e868c7a2caaf91a4bfe573068f993bdd7c01c103,15793671,operational,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,releases/sni-spoof-rs-ui-macos-arm64,05eb4ce01f7e1abfcef9a8af8bc9a5c580516fc1d56ac598fa8acd872b5f02bf,4652512,generated,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,releases/sni-spoof-rs-ui-macos-arm64-bundle.tar.gz,77bad3d044eb2c8168ffafedc9807ae52814844007415c539ab42aea847f3e03,14559706,operational,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,releases/sni-spoof-rs-windows-amd64.zip,a1ea834bd290a3021aac51a8d372ab92dcf97f0f6e71ad367866ad33fc1ef57b,16839533,operational,authoritative,,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,85474,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/config.rs,ddfad200548e94775c2ce7d01fa944de45725e468a82bac663a5f04aad5992c9,3503,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/error.rs,3eb72e0dd29f83d0db981e9e20a6844135fe98bb74d42a568b83cae81aa85fd4,2301,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/handler.rs,36bf2445d3b2a5ea6d56870974467ff454320868d366f24e089716fb84770a73,6328,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/lib.rs,d7efdf6c450997f5cdc2bffa52ed6b8e44df9ce2ac54b4d8aa93abe06f0a66f5,260,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/listener.rs,0fe8362e05970dd243fbb594af54d3657f2e4342defa64bbaf7caaffa01c05e4,3511,implementation,authoritative,rust,TW-SEM015;TW-SEM016;TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/main.rs,163f5ea8a96b27ee03ca7b4792d28f27216844a52e7e96d8e3a0ad96922941c6,1336,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/packet/eth.rs,2342962212ad4446e3fc7dead4e434a0de6c2370924b360cda62f1d389914f57,454,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/packet/ipv4.rs,b6fdf46161a90bb0882400ff6325789aa502c0700a8b65ee07a7880eaa32e432,1378,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/packet/ipv6.rs,6f43668b9e1300a8e24d67988bd9b5e1cd1189b16cbed10d28124bda031a0463,982,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/packet/mod.rs,10ec2a5f61cb7e7c345b5b890e2585a993a44ce72a7a3b31b0648f55d0478b83,1209,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/packet/tcp.rs,fdfef4b43c616a209eb3fcb932d8bb9e67119550bbf049c41cb893246d8f8f70,3388,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/packet/tls.rs,7832244289c47e3670b545d7d0c11857a7c8f40c9fff8f7d55102cc0256134c8,4321,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/proto.rs,baa618047883e399a03e472dd7f5b248a5ed89a9b4ce128415a60b0f22fabc87,633,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/proxy.rs,4bc4d558fb76880da3db7297b98fc3fffac401f51869213532104995a319cc72,6737,implementation,authoritative,rust,TW-SEM017;TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/relay.rs,c41548199b8a7b23bb9ed9b03c7a648bb57e2e56be5c83f337933b9397d9a835,1296,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/scan.rs,2942c623314d455612c04be33352fdedae98fe608b6216c7dab38cdf8a688a05,10138,implementation,authoritative,rust,TW-SEM013;TW-SEM014;TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/shutdown.rs,7a0340eebbcee272b57650a321d534b7d2e1d126418eccf8d9d90774110d56a5,946,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/sniffer/linux.rs,2af4e555866c5d3af2638d92bd36cdd9192f440678683ab805c6c16efba06e9c,7270,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/sniffer/macos.rs,c7f326d4c40159d21a3a5f0da18784df0f3db78ce8af23000b12c2f7a706ff83,11012,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/sniffer/mod.rs,38509c2773498d0bbb53433cc94e4bdb8c7c2ff92b84ead7e1b5867369d8e1c6,12908,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/sniffer/windows.rs,d8b3dbe4055177ba6a15ca7763c43a0b2ac430deefe44dd13396ee4338511406,4065,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
sni-spoofing-rust,src/xray.rs,88efb75bfc8e0e744f72dccf40063f6b6b9f65dc240e49f1153fb983a2f08c65,13661,implementation,authoritative,rust,TW-SEM034,resolved-by-third-wave-ledger,exhaustively inventoried
purvpn,.github/workflows/release.yml,7757b2a37557f8c06996fd15b5b4812c47729699611420afb44432fd5ebce086,2067,repository-administration,authoritative,yaml,TW-SEM035,resolved-by-third-wave-ledger,exhaustively inventoried
purvpn,InShot_20250607_202017604.gif,654805325b8376535dbd0e5bb57354669b86cbb7f6314aa191723c5f18bfe877,2772745,media,authoritative,,TW-SEM035,resolved-by-third-wave-ledger,exhaustively inventoried
purvpn,README.md,482c1d5e8fac3eaeb57cd4a488a0a160d27964c3ad422e7cca357451f68ee17b,727,documentation,authoritative,markdown,TW-SEM027;TW-SEM035,resolved-by-third-wave-ledger,exhaustively inventoried
purvpn,app/.gitignore,5c3174b74edc6f2b9e0743594b8bd3c7f31e4f4405758cc9872b3fe1de1d28b4,6,operational,authoritative,,TW-SEM035,resolved-by-third-wave-ledger,exhaustively inventoried
purvpn,app/build.gradle,7dd724717a600677a1cbadbb9515885bd4515dfcd2616cf5b37f1ed504f339cc,3730,configuration,authoritative,gradle,TW-SEM035,resolved-by-third-wave-ledger,exhaustively inventoried
purvpn,app/proguard-rules.pro,a2ce6925ca424bbdd526c69c7da1140c35c3cf862ea9f0a542d69c3a1ac0980b,909,operational,authoritative,,TW-SEM035,resolved-by-third-wave-ledger,exhaustively inventoried
purvpn,build.gradle,90df1f8dba1e408a1733a50ece527872cb66bb59dd897af84aa8dfe3c9e4752c,496,configuration,authoritative,gradle,TW-SEM035,resolved-by-third-wave-ledger,exhaustively inventoried
purvpn,gradle/wrapper/gradle-wrapper.jar,e996d452d2645e70c01c11143ca2d3742734a28da2bf61f25c82bdc288c9e637,59203,operational,authoritative,,TW-SEM035,resolved-by-third-wave-ledger,exhaustively inventoried
purvpn,gradle/wrapper/gradle-wrapper.properties,c3f56784dca93639555a099f60013ff6528379463cf16f7a25dc475f72b6f370,256,operational,authoritative,,TW-SEM035,resolved-by-third-wave-ledger,exhaustively inventoried
purvpn,gradle.properties,8e23982b54de00b8b69584b1852e8733cca0d1be64e4dc7f83a5cb354e338578,1267,configuration,authoritative,,TW-SEM035,resolved-by-third-wave-ledger,exhaustively inventoried
purvpn,gradlew,63135287117a1e6d12c84580f1f49c61d1ba02218ecd28660605e97f976e7d65,5766,operational,authoritative,,TW-SEM035,resolved-by-third-wave-ledger,exhaustively inventoried
