wave,donor,path,kind,symbol,line
post-refactor-20b,sing-box-dev-next,dns/transport/base.go,go_func,EndQuery,81
post-refactor-20b,sing-box-dev-next,dns/transport/base.go,go_func,CloseContext,93
post-refactor-20b,sing-box-dev-next,dns/transport/base.go,go_func,Shutdown,97
post-refactor-20b,sing-box-dev-next,dns/transport/base.go,go_func,Close,141
post-refactor-20b,sing-box-dev-next,dns/transport/connector.go,go_func,NewSingleflightConnector,36
post-refactor-20b,sing-box-dev-next,dns/transport/connector.go,go_func,Get,50
post-refactor-20b,sing-box-dev-next,dns/transport/connector.go,go_func,dialWithCancellation,111
post-refactor-20b,sing-box-dev-next,dns/transport/connector.go,go_func,Close,126
post-refactor-20b,sing-box-dev-next,dns/transport/connector.go,go_func,Reset,143
post-refactor-20b,sing-box-dev-next,dns/transport/connector.go,go_type,Connection,153
post-refactor-20b,sing-box-dev-next,dns/transport/connector.go,go_func,WrapConnection,161
post-refactor-20b,sing-box-dev-next,dns/transport/connector.go,go_func,Done,168
post-refactor-20b,sing-box-dev-next,dns/transport/connector.go,go_func,IsClosed,172
post-refactor-20b,sing-box-dev-next,dns/transport/connector.go,go_func,CloseError,181
post-refactor-20b,sing-box-dev-next,dns/transport/connector.go,go_func,Close,193
post-refactor-20b,sing-box-dev-next,dns/transport/connector.go,go_func,CloseWithError,197
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,RegisterTransport,36
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_type,Transport,42
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,NewTransport,59
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,NewRawTransport,76
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,Start,88
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,Close,104
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,Reset,111
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,Exchange,118
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,Exchange0,129
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,Fetch,139
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,fetch,144
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,fetchInterface,168
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,updateServers,183
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,interfaceUpdated,206
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,fetchServers0,213
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,fetchServersResponse,261
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp.go,go_func,recreateServers,295
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp_shared.go,go_func,exchangeSingleRequest,20
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp_shared.go,go_func,exchangeParallel,33
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp_shared.go,go_type,queryResult,36
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp_shared.go,go_func,tryOneName,79
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp_shared.go,go_func,exchangeOne,98
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp_shared.go,go_func,exchangeUDP,115
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp_shared.go,go_func,exchangeTCP,155
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp_shared.go,go_func,nameList,171
post-refactor-20b,sing-box-dev-next,dns/transport/dhcp/dhcp_shared.go,go_func,avoidDNS,205
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/fakeip.go,go_func,RegisterTransport,18
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/fakeip.go,go_type,Transport,24
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/fakeip.go,go_func,NewTransport,30
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/fakeip.go,go_func,Start,39
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/fakeip.go,go_func,Close,46
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/fakeip.go,go_func,Reset,50
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/fakeip.go,go_func,Exchange,53
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/fakeip.go,go_func,Store,65
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/memory.go,go_type,MemoryStorage,13
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/memory.go,go_func,NewMemoryStorage,21
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/memory.go,go_func,FakeIPMetadata,29
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/memory.go,go_func,FakeIPSaveMetadata,33
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/memory.go,go_func,FakeIPSaveMetadataAsync,37
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/memory.go,go_func,FakeIPStore,40
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/memory.go,go_func,FakeIPStoreAsync,61
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/memory.go,go_func,FakeIPLoad,65
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/memory.go,go_func,FakeIPLoadDomain,72
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/memory.go,go_func,FakeIPReset,84
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/store.go,go_type,Store,16
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/store.go,go_func,NewStore,28
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/store.go,go_func,Start,37
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/store.go,go_func,Contains,63
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/store.go,go_func,Close,67
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/store.go,go_func,Create,82
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/store.go,go_func,Lookup,130
post-refactor-20b,sing-box-dev-next,dns/transport/fakeip/store.go,go_func,Reset,134
post-refactor-20b,sing-box-dev-next,dns/transport/hosts/hosts.go,go_func,RegisterTransport,18
post-refactor-20b,sing-box-dev-next,dns/transport/hosts/hosts.go,go_type,Transport,24
post-refactor-20b,sing-box-dev-next,dns/transport/hosts/hosts.go,go_func,NewTransport,30
post-refactor-20b,sing-box-dev-next,dns/transport/hosts/hosts.go,go_func,Start,54
post-refactor-20b,sing-box-dev-next,dns/transport/hosts/hosts.go,go_func,Close,58
post-refactor-20b,sing-box-dev-next,dns/transport/hosts/hosts.go,go_func,Reset,62
post-refactor-20b,sing-box-dev-next,dns/transport/hosts/hosts.go,go_func,Exchange,65
post-refactor-20b,sing-box-dev-next,dns/transport/hosts/hosts_file.go,go_type,File,18
post-refactor-20b,sing-box-dev-next,dns/transport/hosts/hosts_file.go,go_func,NewFile,27
post-refactor-20b,sing-box-dev-next,dns/transport/hosts/hosts_file.go,go_func,Lookup,33
post-refactor-20b,sing-box-dev-next,dns/transport/hosts/hosts_file.go,go_func,update,40
post-refactor-20b,sing-box-dev-next,dns/transport/hosts/hosts_test.go,go_func,TestHosts,12
post-refactor-20b,sing-box-dev-next,dns/transport/hosts/hosts_windows.go,go_func,init,11
post-refactor-20b,sing-box-dev-next,dns/transport/https.go,go_func,RegisterHTTPS,38
post-refactor-20b,sing-box-dev-next,dns/transport/https.go,go_type,HTTPSTransport,42
post-refactor-20b,sing-box-dev-next,dns/transport/https.go,go_func,NewHTTPS,53
post-refactor-20b,sing-box-dev-next,dns/transport/https.go,go_func,NewHTTPSRaw,114
post-refactor-20b,sing-box-dev-next,dns/transport/https.go,go_func,Start,133
post-refactor-20b,sing-box-dev-next,dns/transport/https.go,go_func,Close,140
post-refactor-20b,sing-box-dev-next,dns/transport/https.go,go_func,Reset,148
post-refactor-20b,sing-box-dev-next,dns/transport/https.go,go_func,Exchange,155
post-refactor-20b,sing-box-dev-next,dns/transport/https.go,go_func,exchange,174
post-refactor-20b,sing-box-dev-next,dns/transport/https_transport.go,go_type,HTTPSTransportWrapper,19
post-refactor-20b,sing-box-dev-next,dns/transport/https_transport.go,go_func,NewHTTPSTransportWrapper,25
post-refactor-20b,sing-box-dev-next,dns/transport/https_transport.go,go_func,RoundTrip,52
post-refactor-20b,sing-box-dev-next,dns/transport/https_transport.go,go_func,CloseIdleConnections,67
post-refactor-20b,sing-box-dev-next,dns/transport/https_transport.go,go_func,Clone,72
post-refactor-20b,sing-box-dev-next,dns/transport/local/local.go,go_func,RegisterTransport,21
post-refactor-20b,sing-box-dev-next,dns/transport/local/local.go,go_type,Transport,27
post-refactor-20b,sing-box-dev-next,dns/transport/local/local.go,go_func,NewTransport,37
post-refactor-20b,sing-box-dev-next,dns/transport/local/local.go,go_func,Start,52
post-refactor-20b,sing-box-dev-next,dns/transport/local/local.go,go_func,Close,72
post-refactor-20b,sing-box-dev-next,dns/transport/local/local.go,go_func,Reset,79
post-refactor-20b,sing-box-dev-next,dns/transport/local/local.go,go_func,Exchange,82
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_darwin.go,go_func,RegisterTransport,26
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_darwin.go,go_type,Transport,32
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_darwin.go,go_type,dhcpTransport,44
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_darwin.go,go_func,NewTransport,50
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_darwin.go,go_func,Start,66
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_darwin.go,go_func,Close,89
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_darwin.go,go_func,Reset,95
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_darwin.go,go_func,Exchange,101
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_darwin_dhcp.go,go_func,newDHCPTransport,14
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_darwin_nodhcp.go,go_func,newDHCPTransport,13
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_resolved.go,go_type,ResolvedResolver,9
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_resolved_linux.go,go_func,isSystemdResolvedManaged,27
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_resolved_linux.go,go_type,DBusResolvedResolver,46
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_resolved_linux.go,go_type,ResolvedObject,56
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_resolved_linux.go,go_func,NewResolvedResolver,61
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_resolved_linux.go,go_func,Start,78
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_resolved_linux.go,go_func,Close,94
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_resolved_linux.go,go_func,Object,106
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_resolved_linux.go,go_func,Exchange,110
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_resolved_linux.go,go_func,loopUpdateStatus,160
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_resolved_linux.go,go_func,updateStatus,178
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_resolved_linux.go,go_func,checkResolved,195
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_resolved_linux.go,go_func,updateDefaultInterface,246
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_resolved_stub.go,go_func,isSystemdResolvedManaged,12
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_resolved_stub.go,go_func,NewResolvedResolver,16
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_shared.go,go_func,exchange,20
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_shared.go,go_func,exchangeSingleRequest,29
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_shared.go,go_func,exchangeParallel,42
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_shared.go,go_type,queryResult,45
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_shared.go,go_func,tryOneName,88
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_shared.go,go_func,exchangeOne,108
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_shared.go,go_func,exchangeUDP,129
post-refactor-20b,sing-box-dev-next,dns/transport/local/local_shared.go,go_func,exchangeTCP,173
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv.go,go_type,resolverConfig,13
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv.go,go_func,getSystemDNSConfig,22
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv.go,go_func,init,27
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv.go,go_func,tryUpdate,33
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv.go,go_func,tryAcquireSema,64
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv.go,go_func,releaseSema,73
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv.go,go_type,dnsConfig,77
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv.go,go_func,serverOffset,95
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv.go,go_func,nameList,102
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv.go,go_func,avoidDNS,136
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv_default.go,go_func,dnsDefaultSearch,14
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv_test.go,go_func,TestDNSReadConfig,10
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv_unix.go,go_func,dnsReadConfig,17
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv_unix.go,go_func,dtoi,144
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv_windows.go,go_func,dnsReadConfig,18
post-refactor-20b,sing-box-dev-next,dns/transport/local/resolv_windows.go,go_func,adapterAddresses,89
post-refactor-20b,sing-box-dev-next,dns/transport/quic/http3.go,go_func,RegisterHTTP3Transport,37
post-refactor-20b,sing-box-dev-next,dns/transport/quic/http3.go,go_type,HTTP3Transport,41
post-refactor-20b,sing-box-dev-next,dns/transport/quic/http3.go,go_func,NewHTTP3,53
post-refactor-20b,sing-box-dev-next,dns/transport/quic/http3.go,go_func,newTransport,117
post-refactor-20b,sing-box-dev-next,dns/transport/quic/http3.go,go_func,Start,135
post-refactor-20b,sing-box-dev-next,dns/transport/quic/http3.go,go_func,Close,142
post-refactor-20b,sing-box-dev-next,dns/transport/quic/http3.go,go_func,Reset,148
post-refactor-20b,sing-box-dev-next,dns/transport/quic/http3.go,go_func,Exchange,155
post-refactor-20b,sing-box-dev-next,dns/transport/quic/quic.go,go_func,RegisterTransport,29
post-refactor-20b,sing-box-dev-next,dns/transport/quic/quic.go,go_type,Transport,33
post-refactor-20b,sing-box-dev-next,dns/transport/quic/quic.go,go_func,NewQUIC,44
post-refactor-20b,sing-box-dev-next,dns/transport/quic/quic.go,go_func,dial,92
post-refactor-20b,sing-box-dev-next,dns/transport/quic/quic.go,go_func,Start,111
post-refactor-20b,sing-box-dev-next,dns/transport/quic/quic.go,go_func,Close,122
post-refactor-20b,sing-box-dev-next,dns/transport/quic/quic.go,go_func,Reset,126
post-refactor-20b,sing-box-dev-next,dns/transport/quic/quic.go,go_func,Exchange,130
post-refactor-20b,sing-box-dev-next,dns/transport/quic/quic.go,go_func,exchange,159
post-refactor-20b,sing-box-dev-next,dns/transport/quic/quic.go,go_func,isQUICRetryError,179
post-refactor-20b,sing-box-dev-next,dns/transport/tcp.go,go_func,RegisterTCP,25
post-refactor-20b,sing-box-dev-next,dns/transport/tcp.go,go_type,TCPTransport,29
post-refactor-20b,sing-box-dev-next,dns/transport/tcp.go,go_func,NewTCP,35
post-refactor-20b,sing-box-dev-next,dns/transport/tcp.go,go_func,Start,54
post-refactor-20b,sing-box-dev-next,dns/transport/tcp.go,go_func,Close,61
post-refactor-20b,sing-box-dev-next,dns/transport/tcp.go,go_func,Reset,65
post-refactor-20b,sing-box-dev-next,dns/transport/tcp.go,go_func,Exchange,68
post-refactor-20b,sing-box-dev-next,dns/transport/tcp.go,go_func,ReadMessage,85
post-refactor-20b,sing-box-dev-next,dns/transport/tcp.go,go_func,WriteMessage,105
post-refactor-20b,sing-box-dev-next,dns/transport/tls.go,go_func,RegisterTLS,27
post-refactor-20b,sing-box-dev-next,dns/transport/tls.go,go_type,TLSTransport,31
post-refactor-20b,sing-box-dev-next,dns/transport/tls.go,go_type,tlsDNSConn,41
post-refactor-20b,sing-box-dev-next,dns/transport/tls.go,go_func,NewTLS,46
post-refactor-20b,sing-box-dev-next,dns/transport/tls.go,go_func,NewTLSRaw,67
post-refactor-20b,sing-box-dev-next,dns/transport/tls.go,go_func,Start,76
post-refactor-20b,sing-box-dev-next,dns/transport/tls.go,go_func,Close,87
post-refactor-20b,sing-box-dev-next,dns/transport/tls.go,go_func,Reset,97
post-refactor-20b,sing-box-dev-next,dns/transport/tls.go,go_func,Exchange,106
post-refactor-20b,sing-box-dev-next,dns/transport/tls.go,go_func,exchange,129
post-refactor-20b,sing-box-dev-next,dns/transport/udp.go,go_func,RegisterUDP,25
post-refactor-20b,sing-box-dev-next,dns/transport/udp.go,go_type,UDPTransport,29
post-refactor-20b,sing-box-dev-next,dns/transport/udp.go,go_type,udpCallback,43
post-refactor-20b,sing-box-dev-next,dns/transport/udp.go,go_func,NewUDP,49
post-refactor-20b,sing-box-dev-next,dns/transport/udp.go,go_func,NewUDPRaw,64
post-refactor-20b,sing-box-dev-next,dns/transport/udp.go,go_func,dial,76
post-refactor-20b,sing-box-dev-next,dns/transport/udp.go,go_func,Start,86
post-refactor-20b,sing-box-dev-next,dns/transport/udp.go,go_func,Close,97
post-refactor-20b,sing-box-dev-next,dns/transport/udp.go,go_func,Reset,101
post-refactor-20b,sing-box-dev-next,dns/transport/udp.go,go_func,nextAvailableQueryId,105
post-refactor-20b,sing-box-dev-next,dns/transport/udp.go,go_func,Exchange,118
post-refactor-20b,sing-box-dev-next,dns/transport/udp.go,go_func,exchangeTCP,135
post-refactor-20b,sing-box-dev-next,dns/transport/udp.go,go_func,exchange,152
post-refactor-20b,sing-box-dev-next,dns/transport/udp.go,go_func,recvLoop,223
post-refactor-20b,sing-box-dev-next,dns/transport_adapter.go,go_type,TransportAdapter,13
post-refactor-20b,sing-box-dev-next,dns/transport_adapter.go,go_func,NewTransportAdapter,21
post-refactor-20b,sing-box-dev-next,dns/transport_adapter.go,go_func,NewTransportAdapterWithLocalOptions,29
post-refactor-20b,sing-box-dev-next,dns/transport_adapter.go,go_func,NewTransportAdapterWithRemoteOptions,43
post-refactor-20b,sing-box-dev-next,dns/transport_adapter.go,go_func,Type,60
post-refactor-20b,sing-box-dev-next,dns/transport_adapter.go,go_func,Tag,64
post-refactor-20b,sing-box-dev-next,dns/transport_adapter.go,go_func,Dependencies,68
post-refactor-20b,sing-box-dev-next,dns/transport_adapter.go,go_func,LegacyStrategy,72
post-refactor-20b,sing-box-dev-next,dns/transport_adapter.go,go_func,LegacyClientSubnet,76
post-refactor-20b,sing-box-dev-next,dns/transport_dialer.go,go_func,NewLocalDialer,18
post-refactor-20b,sing-box-dev-next,dns/transport_dialer.go,go_func,NewRemoteDialer,31
post-refactor-20b,sing-box-dev-next,dns/transport_dialer.go,go_type,legacyTransportDialer,56
post-refactor-20b,sing-box-dev-next,dns/transport_dialer.go,go_func,newTransportDialer,64
post-refactor-20b,sing-box-dev-next,dns/transport_dialer.go,go_func,DialContext,74
post-refactor-20b,sing-box-dev-next,dns/transport_dialer.go,go_func,ListenPacket,88
post-refactor-20b,sing-box-dev-next,dns/transport_dialer.go,go_func,Upstream,103
post-refactor-20b,sing-box-dev-next,dns/transport_manager.go,go_type,TransportManager,21
post-refactor-20b,sing-box-dev-next,dns/transport_manager.go,go_func,NewTransportManager,37
post-refactor-20b,sing-box-dev-next,dns/transport_manager.go,go_func,Initialize,48
post-refactor-20b,sing-box-dev-next,dns/transport_manager.go,go_func,Start,52
post-refactor-20b,sing-box-dev-next,dns/transport_manager.go,go_func,startTransports,90
post-refactor-20b,sing-box-dev-next,dns/transport_manager.go,go_func,Close,148
post-refactor-20b,sing-box-dev-next,dns/transport_manager.go,go_func,Transports,172
post-refactor-20b,sing-box-dev-next,dns/transport_manager.go,go_func,Transport,178
post-refactor-20b,sing-box-dev-next,dns/transport_manager.go,go_func,Default,185
post-refactor-20b,sing-box-dev-next,dns/transport_manager.go,go_func,FakeIP,191
post-refactor-20b,sing-box-dev-next,dns/transport_manager.go,go_func,Remove,197
post-refactor-20b,sing-box-dev-next,dns/transport_manager.go,go_func,Create,245
post-refactor-20b,sing-box-dev-next,dns/transport_registry.go,go_type,TransportRegistry,34
post-refactor-20b,sing-box-dev-next,dns/transport_registry.go,go_func,NewTransportRegistry,40
post-refactor-20b,sing-box-dev-next,dns/transport_registry.go,go_func,CreateOptions,47
post-refactor-20b,sing-box-dev-next,dns/transport_registry.go,go_func,CreateDNSTransport,57
post-refactor-20b,sing-box-dev-next,dns/transport_registry.go,go_func,register,67
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_type,CacheFile,40
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_type,saveRDRCCacheKey,57
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,New,63
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,Name,96
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,Dependencies,100
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,Start,104
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,Close,165
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,StoreFakeIP,172
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,LoadMode,176
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,StoreMode,195
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,bucket,209
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,createBucket,220
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,LoadSelected,231
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,StoreSelected,247
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,LoadGroupExpand,257
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,StoreGroupExpand,273
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,LoadRuleSet,287
post-refactor-20b,sing-box-dev-next,experimental/cachefile/cache.go,go_func,SaveRuleSet,306
post-refactor-20b,sing-box-dev-next,experimental/cachefile/fakeip.go,go_func,FakeIPMetadata,24
post-refactor-20b,sing-box-dev-next,experimental/cachefile/fakeip.go,go_func,FakeIPSaveMetadata,47
post-refactor-20b,sing-box-dev-next,experimental/cachefile/fakeip.go,go_func,FakeIPSaveMetadataAsync,61
post-refactor-20b,sing-box-dev-next,experimental/cachefile/fakeip.go,go_func,FakeIPStore,71
post-refactor-20b,sing-box-dev-next,experimental/cachefile/fakeip.go,go_func,FakeIPStoreAsync,99
post-refactor-20b,sing-box-dev-next,experimental/cachefile/fakeip.go,go_func,FakeIPLoad,131
post-refactor-20b,sing-box-dev-next,experimental/cachefile/fakeip.go,go_func,FakeIPLoadDomain,150
post-refactor-20b,sing-box-dev-next,experimental/cachefile/fakeip.go,go_func,FakeIPReset,182
post-refactor-20b,sing-box-dev-next,experimental/cachefile/rdrc.go,go_func,StoreRDRC,14
post-refactor-20b,sing-box-dev-next,experimental/cachefile/rdrc.go,go_func,RDRCTimeout,18
post-refactor-20b,sing-box-dev-next,experimental/cachefile/rdrc.go,go_func,LoadRDRC,22
post-refactor-20b,sing-box-dev-next,experimental/cachefile/rdrc.go,go_func,SaveRDRC,74
post-refactor-20b,sing-box-dev-next,experimental/cachefile/rdrc.go,go_func,SaveRDRCAsync,95
post-refactor-20b,sing-box-dev-next,experimental/clashapi.go,go_type,ClashServerConstructor,15
post-refactor-20b,sing-box-dev-next,experimental/clashapi.go,go_func,RegisterClashServerConstructor,19
post-refactor-20b,sing-box-dev-next,experimental/clashapi.go,go_func,NewClashServer,23
post-refactor-20b,sing-box-dev-next,experimental/clashapi.go,go_func,CalculateClashModeList,30
post-refactor-20b,sing-box-dev-next,experimental/clashapi.go,go_func,extraClashModeFromRule,53
post-refactor-20b,sing-box-dev-next,experimental/clashapi.go,go_func,extraClashModeFromDNSRule,68
post-refactor-20b,sing-box-dev-next,experimental/clashapi/api_meta.go,go_func,setupMetaAPI,22
post-refactor-20b,sing-box-dev-next,experimental/clashapi/api_meta.go,go_type,Memory,35
post-refactor-20b,sing-box-dev-next,experimental/clashapi/api_meta.go,go_func,memory,40
post-refactor-20b,sing-box-dev-next,experimental/clashapi/api_meta_group.go,go_func,groupRouter,22
post-refactor-20b,sing-box-dev-next,experimental/clashapi/api_meta_group.go,go_func,getGroups,33
post-refactor-20b,sing-box-dev-next,experimental/clashapi/api_meta_group.go,go_func,getGroup,47
post-refactor-20b,sing-box-dev-next,experimental/clashapi/api_meta_group.go,go_func,getGroupDelay,59
post-refactor-20b,sing-box-dev-next,experimental/clashapi/api_meta_upgrade.go,go_func,upgradeRouter,12
post-refactor-20b,sing-box-dev-next,experimental/clashapi/api_meta_upgrade.go,go_func,updateExternalUI,18
post-refactor-20b,sing-box-dev-next,experimental/clashapi/cache.go,go_func,cacheRouter,14
post-refactor-20b,sing-box-dev-next,experimental/clashapi/cache.go,go_func,flushFakeip,21
post-refactor-20b,sing-box-dev-next,experimental/clashapi/cache.go,go_func,flushDNS,36
post-refactor-20b,sing-box-dev-next,experimental/clashapi/common.go,go_func,getEscapeParam,11
post-refactor-20b,sing-box-dev-next,experimental/clashapi/configs.go,go_func,configRouter,12
post-refactor-20b,sing-box-dev-next,experimental/clashapi/configs.go,go_type,configSchema,20
post-refactor-20b,sing-box-dev-next,experimental/clashapi/configs.go,go_func,getConfigs,36
post-refactor-20b,sing-box-dev-next,experimental/clashapi/configs.go,go_func,patchConfigs,53
post-refactor-20b,sing-box-dev-next,experimental/clashapi/configs.go,go_func,updateConfigs,69
post-refactor-20b,sing-box-dev-next,experimental/clashapi/connections.go,go_func,connectionRouter,20
post-refactor-20b,sing-box-dev-next,experimental/clashapi/connections.go,go_func,getConnections,28
post-refactor-20b,sing-box-dev-next,experimental/clashapi/connections.go,go_func,closeConnection,78
post-refactor-20b,sing-box-dev-next,experimental/clashapi/connections.go,go_func,closeAllConnections,92
post-refactor-20b,sing-box-dev-next,experimental/clashapi/ctxkeys.go,go_type,contextKey,10
post-refactor-20b,sing-box-dev-next,experimental/clashapi/ctxkeys.go,go_func,String,12
post-refactor-20b,sing-box-dev-next,experimental/clashapi/dns.go,go_func,dnsRouter,16
post-refactor-20b,sing-box-dev-next,experimental/clashapi/dns.go,go_func,queryDNS,22
post-refactor-20b,sing-box-dev-next,experimental/clashapi/errors.go,go_type,HTTPError,12
post-refactor-20b,sing-box-dev-next,experimental/clashapi/errors.go,go_func,Error,16
post-refactor-20b,sing-box-dev-next,experimental/clashapi/errors.go,go_func,newError,20
post-refactor-20b,sing-box-dev-next,experimental/clashapi/profile.go,go_func,profileRouter,10
post-refactor-20b,sing-box-dev-next,experimental/clashapi/profile.go,go_func,subscribeTracing,16
