donor,path,sha256,symbol,line,signature,language,symbol_id,semantic_record_ids,resolution
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,type_sort,104,"static int type_sort(const void *a, const void *b, void *user)",C,S7-SYM-25714,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,type_find,113,"static int type_find(const void *a, const void *b)",C,S7-SYM-25715,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,contains_type,121,"static bool contains_type(array_t *types, transform_type_t type)",C,S7-SYM-25716,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,add_type,129,"static void add_type(array_t *types, transform_type_t type)",C,S7-SYM-25717,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,remove_type,167,"static void remove_type(private_proposal_t *this, transform_type_t type)",C,S7-SYM-25718,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,if,340,else if (optional),C,S7-SYM-25719,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,if,349,"else if (!e2->enumerate(e2, NULL, NULL))",C,S7-SYM-25720,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,hash_alg,401,static u_int hash_alg(const void *key),C,S7-SYM-25721,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,equals_alg,410,"static bool equals_alg(const void *key, const void *other_key)",C,S7-SYM-25722,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,remove_transform,678,"static void remove_transform(private_proposal_t *this, transform_type_t type)",C,S7-SYM-25723,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,check_proposal,698,static bool check_proposal(private_proposal_t *this),C,S7-SYM-25724,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,if,773,else if (any_aead && !all_aead),C,S7-SYM-25725,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,if,780,else if (all_aead),C,S7-SYM-25726,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,add_string_algo,853,"static bool add_string_algo(private_proposal_t *this, const char *alg)",C,S7-SYM-25727,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,add_supported_ke_methods,1021,static void add_supported_ke_methods(private_proposal_t *this),C,S7-SYM-25728,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,add_supported_ike,1104,"static bool add_supported_ike(private_proposal_t *this, bool aead)",C,S7-SYM-25729,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.c,e97e09f477facfda85e6d1ac38a5dcac19c2faf5a38348eceffd54451b811a54,proposal_has_additional_ke,1480,bool proposal_has_additional_ke(proposal_t *public),C,S7-SYM-25730,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.h,980d86af9abf002984498a8a4a61acfa9679f9e8ecb0512dec81ea025eb44f0e,protocol_id_t,26,typedef enum protocol_id_t protocol_id_t;,C/C++,S7-SYM-25731,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.h,980d86af9abf002984498a8a4a61acfa9679f9e8ecb0512dec81ea025eb44f0e,proposal_selection_flag_t,27,typedef enum proposal_selection_flag_t proposal_selection_flag_t;,C/C++,S7-SYM-25732,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.h,980d86af9abf002984498a8a4a61acfa9679f9e8ecb0512dec81ea025eb44f0e,extended_sequence_numbers_t,28,typedef enum extended_sequence_numbers_t extended_sequence_numbers_t;,C/C++,S7-SYM-25733,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.h,980d86af9abf002984498a8a4a61acfa9679f9e8ecb0512dec81ea025eb44f0e,proposal_t,29,typedef struct proposal_t proposal_t;,C/C++,S7-SYM-25734,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.h,980d86af9abf002984498a8a4a61acfa9679f9e8ecb0512dec81ea025eb44f0e,protocol_id_t,43,enum protocol_id_t {,C/C++,S7-SYM-25735,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.h,980d86af9abf002984498a8a4a61acfa9679f9e8ecb0512dec81ea025eb44f0e,proposal_selection_flag_t,59,enum proposal_selection_flag_t {,C/C++,S7-SYM-25736,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal.h,980d86af9abf002984498a8a4a61acfa9679f9e8ecb0512dec81ea025eb44f0e,proposal_t,75,struct proposal_t {,C/C++,S7-SYM-25737,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal_keywords.c,af0787348f10dabba3a39de0ab6975cb3525a195ed2ea30e81154e53b66a2549,private_proposal_keywords_t,45,typedef struct private_proposal_keywords_t private_proposal_keywords_t;,C,S7-SYM-25738,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal_keywords.c,af0787348f10dabba3a39de0ab6975cb3525a195ed2ea30e81154e53b66a2549,private_proposal_keywords_t,47,struct private_proposal_keywords_t {,C,S7-SYM-25739,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal_keywords.h,2ba6648039652088dab708153525bfe468af2ae64eeb567a79a42fe8175b9554,proposal_token_t,47,typedef struct proposal_token_t proposal_token_t;,C/C++,S7-SYM-25740,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal_keywords.h,2ba6648039652088dab708153525bfe468af2ae64eeb567a79a42fe8175b9554,proposal_keywords_t,48,typedef struct proposal_keywords_t proposal_keywords_t;,C/C++,S7-SYM-25741,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal_keywords.h,2ba6648039652088dab708153525bfe468af2ae64eeb567a79a42fe8175b9554,proposal_token_t,58,struct proposal_token_t {,C/C++,S7-SYM-25742,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/proposal/proposal_keywords.h,2ba6648039652088dab708153525bfe468af2ae64eeb567a79a42fe8175b9554,proposal_keywords_t,84,struct proposal_keywords_t {,C/C++,S7-SYM-25743,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/rngs/rng.c,58309e342af7a8cfde113f35fa66238117863f420cfebc1bdc13b62f2cbde83d,rng_get_bytes_not_zero,29,"bool rng_get_bytes_not_zero(rng_t *rng, size_t len, uint8_t *buffer, bool all)",C,S7-SYM-25744,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/rngs/rng.h,986c2b7924d7d2b3b11d7c8ffdbf65ab1b3de444226fd360ea2a68ff0e60423b,rng_quality_t,26,typedef enum rng_quality_t rng_quality_t;,C/C++,S7-SYM-25745,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/rngs/rng.h,986c2b7924d7d2b3b11d7c8ffdbf65ab1b3de444226fd360ea2a68ff0e60423b,rng_t,27,typedef struct rng_t rng_t;,C/C++,S7-SYM-25746,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/rngs/rng.h,986c2b7924d7d2b3b11d7c8ffdbf65ab1b3de444226fd360ea2a68ff0e60423b,rng_quality_t,34,enum rng_quality_t {,C/C++,S7-SYM-25747,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/rngs/rng.h,986c2b7924d7d2b3b11d7c8ffdbf65ab1b3de444226fd360ea2a68ff0e60423b,rng_t,51,struct rng_t {,C/C++,S7-SYM-25748,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/rngs/rng_tester.c,42cc9c56dd188d4efc133150e4aee4be7b40d649c2be1c5d1c4028d16365ff1c,private_rng_t,19,typedef struct private_rng_t private_rng_t;,C,S7-SYM-25749,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/rngs/rng_tester.c,42cc9c56dd188d4efc133150e4aee4be7b40d649c2be1c5d1c4028d16365ff1c,private_rng_t,24,struct private_rng_t {,C,S7-SYM-25750,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/signers/mac_signer.c,ff02dac05781a43c33b534da68442645619382cbfc281e03e8606ddf69d894fa,private_signer_t,21,typedef struct private_signer_t private_signer_t;,C,S7-SYM-25751,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/signers/mac_signer.c,ff02dac05781a43c33b534da68442645619382cbfc281e03e8606ddf69d894fa,private_signer_t,26,struct private_signer_t {,C,S7-SYM-25752,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/signers/mac_signer.h,30a37aa97d16554ae1e959ebd6303aeb064b8c7bdc678cc71360855040efbd77,mac_signer_t,25,typedef struct mac_signer_t mac_signer_t;,C/C++,S7-SYM-25753,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/signers/signer.h,8fc22c8c7620ed0b61af9cd2bd2872ff4970b0976055218c2d9fce4eef6b8b47,integrity_algorithm_t,26,typedef enum integrity_algorithm_t integrity_algorithm_t;,C/C++,S7-SYM-25754,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/signers/signer.h,8fc22c8c7620ed0b61af9cd2bd2872ff4970b0976055218c2d9fce4eef6b8b47,signer_t,27,typedef struct signer_t signer_t;,C/C++,S7-SYM-25755,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/signers/signer.h,8fc22c8c7620ed0b61af9cd2bd2872ff4970b0976055218c2d9fce4eef6b8b47,integrity_algorithm_t,37,enum integrity_algorithm_t {,C/C++,S7-SYM-25756,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/signers/signer.h,8fc22c8c7620ed0b61af9cd2bd2872ff4970b0976055218c2d9fce4eef6b8b47,signer_t,89,struct signer_t {,C/C++,S7-SYM-25757,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/transform.c,1a19b60855924c32dfebb0a5366a1c7181f084931037232f7ee10eb1368f6c6d,transform_get_enum_names,54,enum_name_t* transform_get_enum_names(transform_type_t type),C,S7-SYM-25758,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/transform.h,ba48b8e0b1eb19959d88113d7a7c432f74753b6baa61aa5c5be5267befb10f29,transform_type_t,26,typedef enum transform_type_t transform_type_t;,C/C++,S7-SYM-25759,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/transform.h,ba48b8e0b1eb19959d88113d7a7c432f74753b6baa61aa5c5be5267befb10f29,transform_type_t,33,enum transform_type_t {,C/C++,S7-SYM-25760,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/transform.h,ba48b8e0b1eb19959d88113d7a7c432f74753b6baa61aa5c5be5267befb10f29,is_ke_transform,80,static inline bool is_ke_transform(transform_type_t type),C/C++,S7-SYM-25761,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/transform.h,ba48b8e0b1eb19959d88113d7a7c432f74753b6baa61aa5c5be5267befb10f29,extended_sequence_numbers_t,89,enum extended_sequence_numbers_t {,C/C++,S7-SYM-25762,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/xofs/mgf1.h,4e48a1c035c3d60f45f0640e10729bb1196ee70dbb6bd9029f7ab582fc6c2f2c,mgf1_t,25,typedef struct mgf1_t mgf1_t;,C/C++,S7-SYM-25763,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/xofs/mgf1.h,4e48a1c035c3d60f45f0640e10729bb1196ee70dbb6bd9029f7ab582fc6c2f2c,mgf1_t,33,struct mgf1_t {,C/C++,S7-SYM-25764,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/xofs/xof.c,82c903bd33cb5d8b59c529890c9b41f730d00d4e288be94c6ed8a02631f4ed36,xof_mgf1_from_hash_algorithm,39,ext_out_function_t xof_mgf1_from_hash_algorithm(hash_algorithm_t alg),C,S7-SYM-25765,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/xofs/xof.h,91c2d067814a9b63adde84bb278405b5cf03e802387fd4303ed873263d03cd9e,ext_out_function_t,26,typedef enum ext_out_function_t ext_out_function_t;,C/C++,S7-SYM-25766,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/xofs/xof.h,91c2d067814a9b63adde84bb278405b5cf03e802387fd4303ed873263d03cd9e,xof_t,27,typedef struct xof_t xof_t;,C/C++,S7-SYM-25767,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/xofs/xof.h,91c2d067814a9b63adde84bb278405b5cf03e802387fd4303ed873263d03cd9e,ext_out_function_t,34,enum ext_out_function_t {,C/C++,S7-SYM-25768,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/xofs/xof.h,91c2d067814a9b63adde84bb278405b5cf03e802387fd4303ed873263d03cd9e,xof_t,70,struct xof_t {,C/C++,S7-SYM-25769,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/xofs/xof_bitspender.c,07b979bfe977f488186548666f7cddda66a19ea8af4e4e310293d6d70f146437,private_xof_bitspender_t,20,typedef struct private_xof_bitspender_t private_xof_bitspender_t;,C,S7-SYM-25770,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/xofs/xof_bitspender.c,07b979bfe977f488186548666f7cddda66a19ea8af4e4e310293d6d70f146437,private_xof_bitspender_t,25,struct private_xof_bitspender_t {,C,S7-SYM-25771,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/xofs/xof_bitspender.c,07b979bfe977f488186548666f7cddda66a19ea8af4e4e310293d6d70f146437,get_next_block,68,"static bool get_next_block(private_xof_bitspender_t *this, uint8_t *buffer)",C,S7-SYM-25772,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/xofs/xof_bitspender.h,efc40789a111d0e2bd912c964ba8a9507cd0d59c772cf737b6145e7efb3edafd,xof_bitspender_t,29,typedef struct xof_bitspender_t xof_bitspender_t;,C/C++,S7-SYM-25773,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/crypto/xofs/xof_bitspender.h,efc40789a111d0e2bd912c964ba8a9507cd0d59c772cf737b6145e7efb3edafd,xof_bitspender_t,35,struct xof_bitspender_t {,C/C++,S7-SYM-25774,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/database/database.h,512266422f1042f701dcab1297f278daed7289f6a2b4aa4c0105fc26ecfb165c,db_type_t,26,typedef enum db_type_t db_type_t;,C/C++,S7-SYM-25775,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/database/database.h,512266422f1042f701dcab1297f278daed7289f6a2b4aa4c0105fc26ecfb165c,db_driver_t,27,typedef enum db_driver_t db_driver_t;,C/C++,S7-SYM-25776,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/database/database.h,512266422f1042f701dcab1297f278daed7289f6a2b4aa4c0105fc26ecfb165c,database_t,28,typedef struct database_t database_t;,C/C++,S7-SYM-25777,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/database/database.h,512266422f1042f701dcab1297f278daed7289f6a2b4aa4c0105fc26ecfb165c,db_type_t,35,enum db_type_t {,C/C++,S7-SYM-25778,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/database/database.h,512266422f1042f701dcab1297f278daed7289f6a2b4aa4c0105fc26ecfb165c,db_driver_t,53,enum db_driver_t {,C/C++,S7-SYM-25779,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/database/database.h,512266422f1042f701dcab1297f278daed7289f6a2b4aa4c0105fc26ecfb165c,database_t,94,struct database_t {,C/C++,S7-SYM-25780,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/database/database_factory.c,0bfc466d543a6a25a2d41122df2763aff50b784e2d3269db029e95153afad57b,private_database_factory_t,22,typedef struct private_database_factory_t private_database_factory_t;,C,S7-SYM-25781,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/database/database_factory.c,0bfc466d543a6a25a2d41122df2763aff50b784e2d3269db029e95153afad57b,private_database_factory_t,27,struct private_database_factory_t {,C,S7-SYM-25782,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/database/database_factory.h,3b84f139f89cc75c8d2bf8e9cd08728b487cd9c4970f4d3ed016fc272f27c797,database_factory_t,25,typedef struct database_factory_t database_factory_t;,C/C++,S7-SYM-25783,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/database/database_factory.h,3b84f139f89cc75c8d2bf8e9cd08728b487cd9c4970f4d3ed016fc272f27c797,database_factory_t,39,struct database_factory_t {,C/C++,S7-SYM-25784,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/eap/eap.c,9f7453c95f09c3c0429934b086bdac18c133b2214e1ccb13e6528bb0cd43bbc0,eap_type_from_string,104,eap_type_t eap_type_from_string(char *name),C,S7-SYM-25785,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/eap/eap.h,2d6aae462ba2109fe118a699e77c59eeecd80a6cd7a4fefcf12f43e8f9163f1a,eap_code_t,26,typedef enum eap_code_t eap_code_t;,C/C++,S7-SYM-25786,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/eap/eap.h,2d6aae462ba2109fe118a699e77c59eeecd80a6cd7a4fefcf12f43e8f9163f1a,eap_type_t,27,typedef enum eap_type_t eap_type_t;,C/C++,S7-SYM-25787,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/eap/eap.h,2d6aae462ba2109fe118a699e77c59eeecd80a6cd7a4fefcf12f43e8f9163f1a,eap_vendor_type_t,28,typedef struct eap_vendor_type_t eap_vendor_type_t;,C/C++,S7-SYM-25788,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/eap/eap.h,2d6aae462ba2109fe118a699e77c59eeecd80a6cd7a4fefcf12f43e8f9163f1a,eap_code_t,36,enum eap_code_t {,C/C++,S7-SYM-25789,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/eap/eap.h,2d6aae462ba2109fe118a699e77c59eeecd80a6cd7a4fefcf12f43e8f9163f1a,eap_type_t,56,enum eap_type_t {,C/C++,S7-SYM-25790,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/eap/eap.h,2d6aae462ba2109fe118a699e77c59eeecd80a6cd7a4fefcf12f43e8f9163f1a,eap_vendor_type_t,95,struct eap_vendor_type_t {,C/C++,S7-SYM-25791,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/eap/eap.h,2d6aae462ba2109fe118a699e77c59eeecd80a6cd7a4fefcf12f43e8f9163f1a,__attribute__,111,typedef struct __attribute__((packed)) {,C/C++,S7-SYM-25792,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/fetcher/fetcher.c,a9eb062715d0af3a15eb87ded9a6ea76236775f15e7f1069e674490fb57cbf93,fetcher_default_callback,22,"bool fetcher_default_callback(void *userdata, chunk_t chunk)",C,S7-SYM-25793,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/fetcher/fetcher.h,5ae5809a979a53911fea8e457eb8a217fe15accaa5f43a52381d86e61f40b642,fetcher_t,25,typedef struct fetcher_t fetcher_t;,C/C++,S7-SYM-25794,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/fetcher/fetcher.h,5ae5809a979a53911fea8e457eb8a217fe15accaa5f43a52381d86e61f40b642,fetcher_option_t,26,typedef enum fetcher_option_t fetcher_option_t;,C/C++,S7-SYM-25795,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/fetcher/fetcher.h,5ae5809a979a53911fea8e457eb8a217fe15accaa5f43a52381d86e61f40b642,fetcher_option_t,52,enum fetcher_option_t {,C/C++,S7-SYM-25796,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/fetcher/fetcher.h,5ae5809a979a53911fea8e457eb8a217fe15accaa5f43a52381d86e61f40b642,fetcher_t,107,struct fetcher_t {,C/C++,S7-SYM-25797,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/fetcher/fetcher_manager.c,0052cd3ee5a916534a1c86c56af2b72c402d65b3fb97fd373f87cd6fdcd2232f,private_fetcher_manager_t,23,typedef struct private_fetcher_manager_t private_fetcher_manager_t;,C,S7-SYM-25798,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/fetcher/fetcher_manager.c,0052cd3ee5a916534a1c86c56af2b72c402d65b3fb97fd373f87cd6fdcd2232f,private_fetcher_manager_t,28,struct private_fetcher_manager_t {,C,S7-SYM-25799,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/fetcher/fetcher_manager.c,0052cd3ee5a916534a1c86c56af2b72c402d65b3fb97fd373f87cd6fdcd2232f,entry_destroy,56,static void entry_destroy(entry_t *entry),C,S7-SYM-25800,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/fetcher/fetcher_manager.h,563eb3fbefbe689538e24e8a618cc2336721acfbefb28da6d3f61ce6ab995ee0,fetcher_manager_t,25,typedef struct fetcher_manager_t fetcher_manager_t;,C/C++,S7-SYM-25801,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/fetcher/fetcher_manager.h,563eb3fbefbe689538e24e8a618cc2336721acfbefb28da6d3f61ce6ab995ee0,fetcher_manager_t,32,struct fetcher_manager_t {,C/C++,S7-SYM-25802,S7-012,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/ipsec/ipsec_types.c,bb9c736f72f8dec80f0746d8b6e8e00b2c9be39ee28aae2123eae3d6a2ee8cc2,ipsec_sa_cfg_hash,59,u_int ipsec_sa_cfg_hash(ipsec_sa_cfg_t *this),C,S7-SYM-25803,S7-007,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/ipsec/ipsec_types.c,bb9c736f72f8dec80f0746d8b6e8e00b2c9be39ee28aae2123eae3d6a2ee8cc2,ipsec_sa_cfg_equals,75,"bool ipsec_sa_cfg_equals(ipsec_sa_cfg_t *a, ipsec_sa_cfg_t *b)",C,S7-SYM-25804,S7-007,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/ipsec/ipsec_types.c,bb9c736f72f8dec80f0746d8b6e8e00b2c9be39ee28aae2123eae3d6a2ee8cc2,mark_from_string,91,"bool mark_from_string(const char *value, mark_op_t ops, mark_t *mark)",C,S7-SYM-25805,S7-007,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/ipsec/ipsec_types.c,bb9c736f72f8dec80f0746d8b6e8e00b2c9be39ee28aae2123eae3d6a2ee8cc2,if,112,else if (!*endptr || *endptr == '/'),C,S7-SYM-25806,S7-007,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/ipsec/ipsec_types.c,bb9c736f72f8dec80f0746d8b6e8e00b2c9be39ee28aae2123eae3d6a2ee8cc2,if,122,"else if (strcasepfx(value, ""%same""))",C,S7-SYM-25807,S7-007,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/ipsec/ipsec_types.c,bb9c736f72f8dec80f0746d8b6e8e00b2c9be39ee28aae2123eae3d6a2ee8cc2,allocate_unique_mark,173,static uint32_t allocate_unique_mark(),C,S7-SYM-25808,S7-007,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/ipsec/ipsec_types.c,bb9c736f72f8dec80f0746d8b6e8e00b2c9be39ee28aae2123eae3d6a2ee8cc2,allocate_unique_marks,189,"void allocate_unique_marks(uint32_t *in, uint32_t *out)",C,S7-SYM-25809,S7-007,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/ipsec/ipsec_types.c,bb9c736f72f8dec80f0746d8b6e8e00b2c9be39ee28aae2123eae3d6a2ee8cc2,if_id_from_string,215,"bool if_id_from_string(const char *value, uint32_t *if_id)",C,S7-SYM-25810,S7-007,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/ipsec/ipsec_types.c,bb9c736f72f8dec80f0746d8b6e8e00b2c9be39ee28aae2123eae3d6a2ee8cc2,if,231,else if (!*endptr),C,S7-SYM-25811,S7-007,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/ipsec/ipsec_types.c,bb9c736f72f8dec80f0746d8b6e8e00b2c9be39ee28aae2123eae3d6a2ee8cc2,allocate_unique_if_id,257,static uint32_t allocate_unique_if_id(),C,S7-SYM-25812,S7-007,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/ipsec/ipsec_types.c,bb9c736f72f8dec80f0746d8b6e8e00b2c9be39ee28aae2123eae3d6a2ee8cc2,allocate_unique_if_ids,273,"void allocate_unique_if_ids(uint32_t *in, uint32_t *out)",C,S7-SYM-25813,S7-007,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/ipsec/ipsec_types.h,fba7ac2ad5fad2a40f1daf65d6a57c6f9f2232028d0ff9246db48330d9b4a400,ipsec_mode_t,25,typedef enum ipsec_mode_t ipsec_mode_t;,C/C++,S7-SYM-25814,S7-007,resolved-by-seventh-order-ledger
strongswan-master,src/libstrongswan/ipsec/ipsec_types.h,fba7ac2ad5fad2a40f1daf65d6a57c6f9f2232028d0ff9246db48330d9b4a400,policy_dir_t,26,typedef enum policy_dir_t policy_dir_t;,C/C++,S7-SYM-25815,S7-007,resolved-by-seventh-order-ledger
